McCC,CLOC,LLOC,Number of previous fixes,Number of developer commits,Number of committers,Number of previous modifications,target
1,0,306,0,762,3,4,0
1,0,61,0,762,3,4,0
1,0,61,0,762,3,4,0
1,0,25,0,511,2,2,0
7,0,299,1,762,3,5,0
3,0,43,1,1466,1,1,0
12,0,98,0,1466,1,1,0
13,0,138,0,231,2,6,0
12,0,123,0,1466,4,6,0
1,0,31,1,374,4,5,0
1,0,27,1,374,4,5,0
3,0,43,1,185,3,4,0
3,0,52,0,230,1,1,0
22,0,257,0,230,4,11,0
2,0,47,0,230,2,4,0
34,0,214,0,230,4,6,0
3,0,48,0,762,2,3,0
1,0,12,0,66,1,2,0
1,0,12,0,811,1,1,0
1,0,12,0,811,1,1,0
1,0,12,0,811,1,1,0
6,0,54,0,511,1,1,0
16,0,284,2,234,3,15,0
2,0,119,1,185,4,8,0
23,0,1033,6,23,10,30,0
4,0,869,0,185,5,12,0
1,0,31,1,246,1,1,0
73,0,1052,4,185,9,29,0
9,0,213,1,185,5,7,0
7,0,140,1,185,6,14,0
13,0,402,0,185,6,13,0
26,0,255,3,185,6,13,0
5,0,88,0,185,5,7,0
65,0,816,2,185,7,22,0
5,0,738,0,185,5,10,0
71,0,1034,3,511,8,27,0
20,0,306,1,185,7,14,0
7,0,154,0,185,5,13,0
7,0,141,0,511,3,6,0
18,0,477,5,185,9,22,0
1,0,1,0,1466,1,2,0
1,0,36,0,185,2,2,0
21,0,916,0,185,7,16,0
6,0,568,4,185,5,14,0
1,0,236,1,185,5,8,0
16,0,328,1,185,6,9,0
2,0,64,0,511,2,5,0
4,0,84,0,185,2,2,0
14,0,386,3,185,6,10,0
14,0,364,1,511,9,18,0
104,0,1422,6,185,9,42,0
11,0,790,0,234,2,3,0
6,0,116,1,34,2,2,0
21,0,756,3,185,7,18,0
3,0,55,0,185,6,9,0
1,0,229,0,185,5,10,0
10,0,374,1,185,4,5,0
4,0,450,0,49,7,11,0
12,0,321,1,1466,3,9,0
1,0,229,0,185,5,8,0
1,0,241,0,185,4,8,0
1,0,1,0,1466,1,2,0
12,0,346,0,185,2,4,0
12,0,333,0,185,3,8,0
14,0,636,1,185,3,9,0
3,0,337,0,185,6,13,0
1,0,229,0,185,5,8,0
2,0,146,0,185,5,11,0
4,0,68,0,185,3,4,0
17,0,126,1,511,3,4,0
5,0,66,0,762,1,1,0
27,0,236,0,511,6,9,0
19,0,439,0,374,8,15,0
6,0,153,1,185,3,4,0
6,0,309,1,231,3,7,0
13,0,84,0,511,2,5,0
1,0,19,0,234,1,1,0
1,0,19,0,234,1,1,0
1,0,19,0,234,1,1,0
1,0,19,0,234,1,1,0
1,0,19,0,234,1,1,0
7,0,120,0,1466,2,2,0
23,0,269,0,1466,3,4,0
1,0,56,0,246,1,1,0
3,0,82,0,246,1,1,0
1,0,44,0,246,1,1,0
14,0,127,0,511,1,1,0
21,0,203,0,246,3,5,1
21,0,181,0,246,4,5,0
21,0,170,0,185,2,2,0
11,0,109,0,246,4,4,0
23,0,260,0,511,3,3,1
26,0,290,0,4735,2,2,1
27,0,335,0,511,7,11,1
19,0,197,0,246,3,3,0
15,0,167,0,246,3,6,0
43,0,293,0,246,5,20,0
20,0,159,0,246,3,5,0
11,0,80,0,762,1,1,0
15,0,150,0,511,3,4,0
16,0,155,0,246,4,5,0
21,0,119,0,374,2,2,0
24,0,449,1,511,8,17,0
1,0,9,0,511,1,1,0
15,0,113,1,511,3,7,0
1,0,9,0,4735,2,2,0
1,0,19,0,1466,1,1,0
1,0,8,0,1466,1,1,0
1,0,12,0,1466,1,2,0
9,0,78,0,474,3,6,0
14,0,115,1,474,5,24,0
4,0,37,0,185,2,2,0
24,0,166,1,474,2,12,0
1,0,14,0,474,1,1,0
10,0,59,0,474,1,3,0
14,0,80,0,474,1,2,0
15,0,56,0,474,1,2,0
2,0,14,0,29,1,2,0
2,0,14,0,474,1,1,0
1,0,9,0,474,1,1,0
1,0,9,0,474,1,1,0
3,0,22,0,474,1,1,0
2,0,14,0,29,1,2,0
2,0,14,0,474,1,1,0
1,0,11,0,474,1,1,0
1,0,5,0,474,1,1,0
1,0,9,0,474,1,1,0
2,0,22,0,474,1,3,0
9,0,113,0,474,2,5,0
9,0,59,0,374,3,8,0
5,0,25,0,474,1,1,0
3,0,23,0,474,1,3,0
16,0,51,0,474,1,2,0
2,0,38,0,474,1,2,0
4,0,40,0,474,1,3,0
12,0,85,0,474,1,6,0
1,0,6,0,474,1,1,0
1,0,23,0,474,1,1,1
1,0,22,0,29,1,2,1
2,0,28,0,474,1,1,1
1,0,24,0,474,1,1,1
4,0,32,0,474,1,1,1
1,0,23,0,474,1,1,1
1,0,22,0,29,1,2,1
8,0,42,0,474,1,4,1
1,0,36,0,1466,2,7,0
2,0,21,0,474,1,2,0
1,0,27,0,474,1,1,0
5,0,44,0,474,1,2,0
7,0,43,0,1466,2,3,0
18,0,142,1,474,2,5,0
33,0,97,0,1466,3,4,0
4,0,40,0,185,4,12,0
7,0,23,0,185,5,12,0
15,0,99,0,374,3,6,0
10,0,48,0,474,1,1,0
1,0,16,0,4735,2,2,0
1,0,128,0,474,1,2,0
4,0,323,0,474,1,3,0
1,0,76,0,374,2,5,0
2,0,133,0,474,1,2,0
2,0,63,0,244,1,1,0
1,0,169,0,474,1,2,0
1,0,314,0,474,1,3,0
1,0,45,0,474,1,2,0
1,0,64,0,474,1,2,0
1,0,77,0,474,1,3,0
1,0,198,0,474,2,3,0
3,0,81,0,474,1,1,0
3,0,43,1,23,1,1,0
2,0,118,0,185,5,17,0
7,0,111,1,230,2,2,0
12,0,259,0,185,1,2,0
2,0,53,0,185,3,3,0
1,0,55,0,234,1,1,0
1,0,26,1,234,1,1,0
1,0,15,1,474,3,4,0
3,0,683,1,1466,6,24,0
1,0,60,0,230,1,1,0
3,0,42,0,1466,1,1,0
15,0,267,0,511,3,4,0
3,0,144,0,230,1,2,0
2,0,19,0,1466,2,2,0
2,0,32,0,66,1,1,0
3,0,138,0,1466,4,8,0
1,0,96,1,1466,4,10,0
1,0,33,0,511,3,5,0
1,0,41,0,511,3,5,0
1,0,120,0,511,4,6,0
1,0,128,0,511,4,6,0
1,0,26,1,762,1,2,0
18,0,225,2,234,3,17,0
1,0,98,0,185,4,4,0
18,0,317,0,185,6,8,0
12,0,101,0,511,2,3,0
7,0,65,0,374,4,4,0
1,0,21,0,1466,2,2,0
2,0,25,0,1466,2,2,0
1,0,21,0,1466,2,2,0
4,0,45,0,1466,2,3,0
3,0,42,0,1466,2,3,0
3,0,42,0,1466,2,3,0
1,0,13,0,474,1,1,0
1,0,13,0,474,1,1,0
19,0,154,0,474,2,4,1
6,0,72,0,244,2,2,0
