McCC,CLOC,LLOC,Number of developer commits,Number of previous modifications,Number of previous fixes,Number of committers,target
16,0,389,831,47,10,8,0
3,0,297,831,39,8,8,0
3,0,85,407,8,1,3,0
3,0,46,407,3,1,3,0
10,0,168,831,7,5,3,0
4,0,100,407,7,3,7,0
7,0,263,2899,14,3,6,0
7,0,134,407,2,2,2,0
1,0,30,2053,20,0,6,0
1,0,50,2053,16,0,6,0
1,0,72,2053,18,0,6,0
1,0,330,831,9,0,6,0
3,0,53,2053,17,0,6,0
2,0,40,384,9,1,5,0
1,0,34,1733,2,1,2,0
1,0,160,1733,40,2,12,0
1,0,146,1733,2,1,2,0
1,0,15,753,4,0,3,0
1,0,9,831,3,0,3,0
1,0,6,831,3,0,3,0
7,0,24,2899,5,0,4,0
1,0,14,1147,6,0,3,0
1,0,46,1733,2,0,2,0
1,0,58,1733,26,0,10,0
1,0,109,1733,2,1,2,0
6,0,155,1733,2,0,2,0
1,0,14,753,4,0,3,0
6,0,172,2899,2,0,2,0
1,0,27,2053,16,0,6,0
1,0,36,2053,4,0,4,0
1,0,34,2053,19,0,6,0
1,0,134,1733,2,1,2,0
4,0,768,1733,180,13,23,0
1,0,428,1733,9,4,4,0
11,0,269,2053,25,2,6,0
1,0,51,1147,4,0,3,0
1,0,71,116,126,12,14,0
4,0,155,1733,2,0,2,0
1,0,70,1733,2,0,2,0
57,0,1232,1733,107,14,14,0
2,0,90,1733,6,0,4,0
5,0,47,1733,2,0,2,0
5,0,46,1733,2,0,2,0
18,0,298,1733,9,3,4,0
19,0,265,1733,2,0,2,0
4,0,113,1733,2,0,2,0
1,0,64,1147,5,0,3,0
2,0,42,575,6,2,4,0
1,0,37,831,11,0,4,0
8,0,91,407,7,0,3,0
1,0,168,407,14,0,7,0
1,0,106,1147,4,2,4,0
16,0,99,2053,34,2,11,0
2,0,61,1733,11,2,5,0
5,0,68,1733,21,5,5,0
1,0,108,1733,18,2,7,0
3,0,58,407,3,0,1,0
2,0,96,831,15,0,6,0
44,0,471,384,109,16,14,0
44,0,1275,1147,85,6,12,0
2,0,21,1733,4,2,2,0
4,0,96,1733,10,4,3,0
10,0,143,1147,18,2,6,0
4,0,90,1147,20,1,6,0
45,0,1072,1147,156,25,15,0
10,0,98,1733,6,2,2,0
13,0,294,1733,28,2,7,0
58,0,898,831,263,35,19,0
1,0,97,1733,11,4,3,0
4,0,123,831,29,7,7,0
8,0,131,116,25,0,10,0
6,0,251,1733,42,7,9,0
15,0,504,1733,79,15,17,0
13,0,222,831,46,6,15,0
22,0,344,296,29,0,9,0
8,0,105,1733,27,2,8,0
1,0,59,1733,8,0,5,0
17,0,282,2053,62,9,10,0
1,0,48,407,7,2,5,0
7,0,146,116,8,1,4,0
4,0,101,1733,3,0,2,0
4,0,139,1147,7,0,4,0
2,0,115,2899,6,2,2,0
16,0,369,1733,19,2,9,0
26,0,1139,2053,176,27,16,0
1,0,22,2053,2,0,2,0
1,0,18,2053,2,0,2,0
1,0,18,2053,2,0,2,0
1,0,22,2053,2,0,2,0
1,0,26,2053,2,0,2,0
23,0,252,384,4,1,3,0
1,0,63,288,6,0,3,0
2,0,212,116,16,2,6,0
5,0,56,831,19,0,7,0
4,0,125,407,27,0,9,0
14,0,189,1733,95,2,10,0
17,0,232,1147,17,1,6,0
1,0,43,831,6,0,2,0
1,0,27,1733,5,0,4,0
7,0,158,407,31,1,12,0
19,0,299,407,33,1,13,0
5,0,123,407,38,1,13,0
3,0,182,407,21,1,10,0
10,0,107,429,11,0,5,0
71,0,1125,407,82,7,14,0
5,0,114,407,31,1,12,0
7,0,29,2899,2,0,2,0
2,0,221,296,22,0,8,0
1,0,88,1733,3,0,2,0
8,0,382,1733,33,5,9,0
4,0,369,407,18,0,8,0
15,0,187,163,6,1,6,0
3,0,178,831,26,13,7,0
1,0,21,1147,9,2,4,0
6,0,222,2899,1,0,1,0
24,0,216,2899,44,1,9,0
3,0,81,2053,16,0,6,0
5,0,76,1733,11,0,4,0
90,0,644,2053,50,10,11,0
18,0,134,116,6,1,4,0
3,0,75,288,9,0,5,0
3,0,38,1733,2,0,2,0
6,0,262,2899,47,2,9,0
6,0,105,2899,34,0,9,0
1,0,95,1733,2,0,2,0
4,0,131,116,9,1,4,0
4,0,79,1733,3,0,2,0
1,0,65,791,3,0,2,0
8,0,106,116,7,0,4,0
1,0,61,1733,11,0,8,0
3,0,93,831,4,0,4,0
3,0,140,2053,28,0,8,0
11,0,110,2899,3,0,2,0
13,0,110,831,12,2,4,0
2,0,305,831,129,23,16,0
22,0,380,1147,35,7,11,0
1,0,331,1147,15,6,6,0
1,0,140,116,3,0,3,0
1,0,383,116,3,0,3,0
1,0,298,116,3,0,3,0
1,0,112,116,3,0,3,0
13,0,201,116,3,0,3,0
5,0,173,116,3,0,3,0
1,0,124,116,3,0,3,0
1,0,205,116,3,0,3,0
1,0,140,116,3,0,3,0
7,0,75,1733,4,4,3,0
18,0,318,831,13,9,6,0
81,0,978,1733,119,14,16,0
12,0,294,831,12,6,6,0
1,0,96,753,3,0,2,0
2,0,189,1733,9,1,3,0
1,0,52,1733,9,0,4,0
14,0,171,1733,12,0,6,0
33,0,495,1733,67,0,9,0
5,0,131,2899,29,3,8,0
17,0,256,1733,26,1,9,0
2,0,43,1733,4,0,3,0
20,0,273,1733,6,0,2,0
3,0,50,2899,4,0,3,0
3,0,36,2899,2,0,2,0
6,0,140,831,14,2,4,0
1,0,36,1733,2,0,2,0
1,0,33,2053,5,0,2,0
2,0,77,1733,6,0,4,0
19,0,446,1733,76,3,13,0
1,0,16,407,8,0,5,0
1,0,32,1733,10,0,5,0
17,0,193,1733,47,0,14,0
9,0,98,116,3,0,3,0
1,0,26,1733,2,0,2,0
1,0,4,831,9,1,4,0
1,0,9,407,3,0,3,0
1,0,8,2053,3,0,1,0
4,0,66,116,23,0,10,0
1,0,27,116,11,0,7,0
9,0,86,116,3,0,3,0
60,0,614,1733,246,34,20,0
1,0,13,791,9,0,7,0
16,0,154,2053,49,4,11,0
30,0,342,1733,92,10,12,0
10,0,150,116,3,0,3,0
2,0,47,2899,8,0,4,0
1,0,5,2899,5,0,3,0
9,0,112,1147,24,3,8,0
4,0,128,1733,4,1,1,0
4,0,85,1733,2,1,1,0
17,0,228,1733,3,1,1,0
1,0,55,296,5,0,2,0
3,0,56,296,6,0,3,0
1,0,253,296,17,0,4,0
1,0,189,296,5,0,2,0
18,0,259,296,5,0,3,0
1,0,51,296,21,0,4,0
4,0,91,296,11,0,4,0
5,0,224,407,20,4,7,0
5,0,122,831,7,0,4,0
3,0,107,831,9,0,4,0
1,0,15,407,10,0,3,0
1,0,17,407,5,0,2,0
1,0,17,407,5,0,2,0
1,0,17,407,5,0,2,0
1,0,17,407,5,0,2,0
1,0,15,407,5,0,2,0
1,0,15,407,5,0,2,0
1,0,15,407,5,0,2,0
1,0,15,407,5,0,2,0
1,0,15,407,5,0,2,0
1,0,15,407,5,0,2,0
1,0,15,407,5,0,2,0
1,0,15,407,5,0,2,0
1,0,15,407,5,0,2,0
1,0,15,407,5,0,2,0
1,0,16,407,9,0,3,0
1,0,15,407,5,0,2,0
1,0,15,407,5,0,2,0
1,0,15,407,5,0,2,0
1,0,15,407,5,0,2,0
1,0,15,407,5,0,2,0
1,0,20,407,5,0,2,0
1,0,16,407,5,0,2,0
1,0,15,407,5,0,2,0
1,0,15,407,5,0,2,0
1,0,15,407,5,0,2,0
1,0,15,407,5,0,2,0
1,0,15,407,5,0,2,0
1,0,15,407,5,0,2,0
1,0,16,407,5,0,2,0
1,0,9,407,3,0,2,0
1,0,15,407,5,0,2,0
1,0,15,407,5,0,2,0
1,0,15,407,5,0,2,0
1,0,16,407,5,0,2,0
1,0,15,407,5,0,2,0
1,0,15,407,5,0,2,0
1,0,15,407,5,0,2,0
1,0,15,407,5,0,2,0
4,0,64,1733,4,0,2,0
1,0,32,1733,2,0,2,0
8,0,89,407,3,1,2,0
3,0,204,831,8,2,3,0
27,0,200,831,8,2,3,0
1,0,79,831,6,0,3,0
15,0,299,831,6,0,3,0
8,0,106,2053,2,0,1,0
1,0,14,2053,3,0,1,0
1,0,14,2053,3,0,1,0
5,0,159,2053,4,0,2,0
1,0,0,296,15,0,7,0
1,0,14,2053,2,0,1,0
1,0,14,2053,2,0,1,0
5,0,245,2053,8,0,2,0
1,0,134,296,8,0,3,0
1,0,58,1733,7,0,5,0
8,0,91,1733,5,0,3,0
3,0,100,2053,2,0,1,0
1,0,14,2053,2,0,1,0
1,0,14,2053,2,0,1,0
5,0,127,2053,2,0,1,0
1,0,54,1147,4,0,2,0
1,0,46,296,6,0,4,0
2,0,91,116,7,0,5,0
1,0,14,2053,2,0,1,0
1,0,14,2053,2,0,1,0
2,0,78,2053,3,0,1,0
1,0,38,407,12,0,5,0
1,0,16,429,3,0,3,0
1,0,9,429,3,0,3,0
9,0,178,2053,3,0,1,0
1,0,14,2053,2,0,1,0
1,0,14,2053,2,0,1,0
16,0,425,2053,3,0,1,0
9,0,284,2053,2,0,1,0
1,0,14,2053,2,0,1,0
1,0,14,2053,2,0,1,0
4,0,322,163,3,0,2,0
2,0,107,116,10,0,6,0
8,0,76,288,19,0,8,0
2,0,17,831,3,0,3,0
10,0,108,1147,10,0,5,0
8,0,126,2053,2,0,1,0
1,0,14,2053,2,0,1,0
1,0,14,2053,2,0,1,0
18,0,303,2053,2,0,1,0
1,0,108,296,14,0,7,0
2,0,110,116,12,1,6,0
1,0,32,1147,4,0,4,0
31,0,523,1147,4,0,3,0
29,0,251,1147,4,0,3,0
30,0,223,753,3,0,2,0
13,0,213,753,3,0,2,0
1,0,28,2899,2,0,2,0
2,0,61,753,3,1,3,0
3,0,204,2053,2,0,2,0
1,0,69,1733,4,0,2,0
7,0,233,1733,12,0,5,0
7,0,113,1147,13,11,3,0
2,0,43,407,3,1,3,0
1,0,130,1733,3,0,2,0
1,0,44,1733,4,2,2,0
1,0,130,1733,3,0,2,0
8,0,244,1733,23,6,7,0
1,0,73,1147,6,0,2,0
16,0,259,5,10,4,5,0
2,0,91,1733,28,6,6,0
58,0,1206,1733,330,44,20,0
1,0,86,1147,10,2,4,0
37,0,685,1733,2,0,2,0
9,0,239,1733,2,0,2,0
4,0,58,1733,2,0,2,0
7,0,98,1147,5,2,2,0
5,0,42,1733,9,2,4,0
9,0,82,1147,19,0,8,0
19,0,295,288,8,3,5,0
19,0,296,288,6,4,5,0
37,0,542,831,50,17,11,0
6,0,27,407,5,1,4,0
10,0,37,407,5,1,4,0
20,0,392,2899,69,7,14,0
43,0,756,2053,40,12,15,0
6,0,111,2053,18,5,6,0
18,0,211,1733,14,3,4,0
8,0,127,407,5,1,4,0
4,0,124,407,3,1,3,0
21,0,204,384,12,0,7,0
19,0,142,2053,3,0,2,0
22,0,188,1147,7,0,6,0
5,0,80,288,18,1,9,0
13,0,216,1147,7,0,3,0
9,0,174,1147,11,0,5,0
25,0,246,1147,7,0,3,0
25,0,246,1147,7,0,3,0
13,0,206,1147,7,0,3,0
13,0,216,1147,7,0,3,0
9,0,174,1147,11,0,5,0
25,0,246,1147,7,0,3,0
25,0,246,1147,7,0,3,0
13,0,206,1147,7,0,3,0
1,0,61,1147,4,0,4,0
19,0,122,2053,3,0,2,0
6,0,41,2899,1,0,1,0
3,0,72,831,9,2,6,0
13,0,54,2899,3,0,2,0
6,0,98,296,20,0,7,0
7,0,37,2899,1,0,1,0
1,0,62,407,2,0,2,0
1,0,37,1147,21,0,8,0
20,0,95,296,5,0,4,0
1,0,22,296,5,0,4,0
1,0,22,296,5,0,4,0
22,0,97,296,4,0,4,0
8,0,49,296,7,1,4,0
1,0,40,296,5,0,4,0
7,0,42,296,2,0,2,0
3,0,60,1733,9,0,4,0
1,0,158,296,20,0,6,0
16,0,603,296,95,14,12,0
17,0,70,296,5,0,4,0
5,0,46,296,2,0,2,0
45,0,258,2899,33,0,8,0
8,0,236,1733,44,12,10,0
1,0,125,2899,13,0,4,0
1,0,13,296,2,0,2,0
6,0,53,429,11,0,6,0
3,0,68,1147,12,2,4,0
4,0,39,2053,9,2,4,0
1,0,48,1733,2,0,2,0
60,0,421,1733,20,2,7,0
1,0,108,1733,2,0,2,0
1,0,80,1733,2,0,2,0
3,0,77,1147,6,2,2,0
2,0,77,575,8,1,6,0
1,0,78,1147,23,3,8,0
8,0,105,831,19,0,7,0
24,0,381,831,51,7,11,0
1,0,102,753,3,1,3,0
11,0,144,2899,2,0,2,0
6,0,119,2899,2,0,2,0
9,0,127,2899,2,0,2,0
1,0,15,2899,2,0,2,0
1,0,15,2899,2,0,2,0
20,0,558,2899,2,0,2,0
7,0,117,2899,2,0,2,0
3,0,162,2899,2,0,2,0
2,0,36,2899,2,0,2,0
1,0,39,2899,2,0,2,0
7,0,95,2899,2,0,2,0
2,0,37,2899,2,0,2,0
1,0,122,1733,9,0,6,0
4,0,51,1733,5,2,4,0
6,0,186,1733,15,1,5,0
1,0,35,2053,2,0,1,0
1,0,28,2053,2,0,1,0
1,0,36,2053,2,0,1,0
1,0,9,575,5,0,4,0
1,0,3,288,6,0,4,0
1,0,3,2053,1,0,1,0
1,0,8,288,12,0,5,0
1,0,9,116,3,0,3,0
1,0,3,288,6,0,4,0
5,0,76,1733,9,2,6,0
12,0,140,1733,2,0,2,0
1,0,15,1733,2,0,2,0
1,0,15,1733,2,0,2,0
9,0,407,1733,2,0,2,0
3,0,58,1733,2,0,2,0
3,0,42,1733,2,0,2,0
5,0,126,116,5,0,4,0
25,0,163,1733,2,0,2,0
44,0,487,1733,2,0,2,0
1,0,15,1733,2,0,2,0
1,0,15,1733,2,0,2,0
33,0,424,1733,2,0,2,0
4,0,329,296,4,0,3,0
2,0,56,1733,4,0,2,0
6,0,62,1733,4,0,2,0
7,0,157,1733,4,0,3,0
2,0,45,1733,2,0,2,0
16,0,128,1733,2,0,2,0
5,0,112,116,6,0,4,0
15,0,187,1733,4,0,2,0
17,0,424,1733,2,0,2,0
13,0,398,1733,2,0,2,0
1,0,15,1733,2,0,2,0
1,0,15,1733,2,0,2,0
11,0,208,1733,2,0,2,0
1,0,28,1733,2,0,2,0
3,0,41,1733,2,0,2,0
7,0,109,1733,2,0,2,0
18,0,262,1733,6,0,4,0
1,0,15,1733,2,0,2,0
1,0,15,1733,2,0,2,0
1,0,117,1733,2,0,2,0
1,0,146,2053,2,0,1,0
1,0,218,2053,2,0,1,0
1,0,189,2053,2,0,1,0
3,0,80,2053,2,0,1,0
2,0,12,2053,2,0,1,0
1,0,132,2053,2,0,1,0
4,0,284,2053,2,0,1,0
2,0,114,2053,2,0,1,0
1,0,60,2053,2,0,1,0
1,0,96,2053,2,0,1,0
1,0,100,2053,2,0,1,0
1,0,89,2053,2,0,1,0
1,0,70,2053,2,0,1,0
1,0,39,2053,2,0,2,0
2,0,80,2053,2,0,2,0
1,0,39,2053,2,0,2,0
7,0,84,384,9,0,5,0
13,0,132,1733,22,2,6,0
2,0,93,1733,14,2,3,0
2,0,69,1733,11,0,4,0
5,0,220,1733,26,7,6,0
4,0,55,1733,8,0,4,0
6,0,138,1733,11,3,4,0
4,0,169,1733,20,2,7,0
3,0,43,1733,4,0,2,0
12,0,195,1733,8,0,6,0
2,0,42,1733,9,0,4,0
2,0,48,1147,5,2,2,0
4,0,73,2899,5,0,3,0
2,0,80,2053,2,0,2,0
1,0,67,2053,2,0,2,0
1,0,83,2053,2,0,2,0
1,0,27,831,2,0,2,0
1,0,17,831,2,0,2,0
5,0,89,2899,2,0,2,0
5,0,89,2899,2,0,2,0
1,0,257,2899,2,0,2,0
1,0,117,2899,2,0,2,0
2,0,80,1733,2,0,2,0
2,0,115,1733,2,0,2,0
5,0,75,1733,2,0,2,0
1,0,99,1733,2,0,2,0
1,0,40,1733,2,0,2,0
1,0,16,1733,2,0,2,0
1,0,15,1733,2,0,2,0
4,0,196,1733,2,0,2,0
1,0,175,1733,2,0,2,0
1,0,58,1733,2,0,2,0
4,0,92,1733,2,0,2,0
6,0,134,1733,2,0,2,0
8,0,104,1733,2,0,2,0
5,0,194,2899,10,0,4,0
7,0,77,2053,4,0,3,0
1,0,83,1733,3,0,2,0
1,0,10,1733,2,0,2,0
3,0,81,1733,13,0,6,0
1,0,16,1733,2,0,2,0
3,0,64,2053,4,0,3,0
1,0,128,2899,6,0,4,0
1,0,169,2899,8,0,4,0
1,0,42,2053,4,0,3,0
1,0,37,1733,11,0,6,0
5,0,46,2053,4,0,3,0
5,0,169,2899,6,0,4,0
7,0,107,2053,9,3,3,0
4,0,103,2053,12,5,2,0
4,0,66,2053,16,3,4,0
7,0,210,2053,21,5,4,0
4,0,236,2053,12,5,2,0
4,0,86,1733,6,1,2,0
8,0,334,2053,6,1,3,0
4,0,221,2053,5,1,3,0
4,0,148,407,3,0,3,0
4,0,93,407,3,0,3,0
2,0,65,407,7,0,3,0
6,0,47,1733,2,0,2,0
3,0,40,407,5,0,3,0
1,0,4,2053,2,0,1,0
1,0,14,407,3,0,3,0
1,0,100,1733,2,0,2,0
1,0,117,2053,2,1,1,0
4,0,214,1733,2,0,2,0
3,0,206,429,3,1,2,0
2,0,151,407,3,0,3,0
4,0,144,407,5,0,3,0
1,0,66,1733,2,0,2,0
2,0,67,1733,2,0,2,0
6,0,144,1733,4,0,2,0
1,0,112,2053,2,0,1,0
2,0,166,2053,5,1,3,0
2,0,202,407,3,0,3,0
2,0,57,407,7,0,3,0
3,0,76,407,5,0,3,0
7,0,138,1733,2,0,2,0
4,0,135,1733,4,0,2,0
22,0,195,1733,2,0,2,0
5,0,61,753,3,0,2,0
1,0,10,116,6,0,3,1
1,0,9,116,3,0,2,0
1,0,13,116,6,0,3,1
1,0,1,163,3,0,2,0
1,0,11,163,3,0,2,0
9,0,124,116,8,0,4,1
16,0,122,116,5,0,3,1
1,0,6,163,3,0,2,0
4,0,56,163,3,0,2,1
1,0,1,163,3,0,2,0
15,0,88,163,5,0,3,1
4,0,91,384,10,1,4,0
4,0,35,384,37,1,13,0
1,0,1,221,14,0,10,0
1,0,7,384,35,0,14,0
3,0,58,384,44,2,14,0
1,0,1,384,12,0,9,0
15,0,169,384,44,3,14,0
1,0,1,384,12,0,9,0
2,0,17,384,31,1,14,0
44,0,211,384,77,2,17,0
1,0,1,384,12,0,9,0
7,0,51,384,9,0,7,0
2,0,53,384,10,1,6,0
1,0,193,384,28,0,13,0
4,0,63,384,32,0,13,0
4,0,57,384,23,0,11,0
1,0,38,384,23,0,12,0
1,0,43,384,23,0,12,0
5,0,38,384,27,0,11,0
1,0,1,384,16,0,10,0
1,0,18,384,17,0,11,0
11,0,37,384,16,0,10,0
8,0,91,384,26,0,12,0
1,0,24,384,14,0,10,0
1,0,30,384,14,0,10,0
1,0,1,384,16,0,10,0
1,0,40,384,23,0,11,0
1,0,33,384,14,0,10,0
21,0,131,384,43,4,15,0
1,0,1,384,16,0,10,0
4,0,39,384,24,0,11,0
11,0,75,384,45,1,15,0
4,0,35,384,22,0,11,0
14,0,85,384,29,0,13,0
1,0,9,384,14,0,10,0
1,0,1,384,16,0,10,0
2,0,45,384,25,0,12,0
1,0,38,384,17,0,11,0
51,0,250,384,51,1,16,0
1,0,1,384,16,0,10,0
1,0,38,384,20,0,12,0
8,0,52,43,25,6,12,0
10,0,70,384,22,0,12,0
5,0,48,384,20,0,11,0
2,0,59,384,23,0,13,0
1,0,27,384,14,0,10,0
1,0,50,384,14,0,10,0
1,0,64,384,14,0,10,0
6,0,43,384,17,0,11,0
6,0,43,384,17,0,11,0
1,0,10,384,20,1,10,0
1,0,10,384,14,0,10,0
1,0,12,384,14,0,10,0
1,0,1,384,16,0,10,0
7,0,88,384,5,0,5,0
4,0,36,384,7,0,5,0
5,0,89,384,5,0,5,0
4,0,36,384,7,0,5,0
1,0,1,384,5,0,5,0
1,0,81,384,63,1,17,0
16,0,234,831,44,8,13,0
2,0,41,831,41,8,11,0
7,0,118,753,44,6,10,0
5,0,81,753,39,0,9,0
1,0,75,1147,6,1,2,0
2,0,50,1147,6,1,2,0
4,0,57,2899,2,0,2,0
4,0,74,2899,2,0,2,0
1,0,57,1733,3,0,3,0
1,0,48,1733,3,0,3,0
4,0,71,2899,30,0,12,0
4,0,57,15,20,0,9,0
1,0,38,15,18,2,10,0
1,0,44,2899,28,0,13,0
5,0,38,15,24,0,9,0
1,0,1,15,13,0,8,0
1,0,18,3,15,0,10,0
11,0,37,15,10,0,8,0
9,0,94,3,24,0,11,0
1,0,24,15,14,0,9,0
1,0,30,3,15,0,10,0
1,0,1,15,13,0,8,0
1,0,40,15,22,0,10,0
1,0,33,3,15,0,10,0
21,0,131,3,41,4,15,0
1,0,1,15,13,0,8,0
4,0,39,753,24,0,10,0
11,0,75,15,42,1,13,0
4,0,35,15,19,0,9,0
14,0,86,15,23,0,10,0
1,0,9,15,11,0,8,0
1,0,1,15,13,0,8,0
2,0,45,15,22,0,10,0
1,0,38,3,18,0,11,0
51,0,250,2899,52,1,15,0
1,0,1,15,13,0,8,0
1,0,38,3,18,0,11,0
8,0,52,43,26,6,12,0
10,0,70,3,23,0,12,0
5,0,48,3,21,0,11,0
2,0,58,15,16,0,9,0
1,0,27,15,14,0,9,0
1,0,50,15,14,0,9,0
1,0,64,15,14,0,9,0
6,0,43,15,17,0,10,0
6,0,43,15,17,0,10,0
6,0,43,15,22,0,11,0
1,0,10,1147,20,1,9,0
1,0,10,15,14,0,9,0
1,0,12,15,14,0,9,0
1,0,76,15,14,0,9,0
1,0,1,15,13,0,8,0
7,0,88,15,8,2,7,0
8,0,100,15,10,4,7,0
5,0,39,15,12,2,8,0
5,0,88,15,10,2,8,0
4,0,36,2899,4,0,2,0
1,0,1,2899,2,0,2,0
1,0,84,296,56,1,16,0
16,0,234,831,27,8,11,0
2,0,41,831,31,8,11,0
4,0,69,753,34,4,9,0
5,0,80,753,33,0,9,0
1,0,75,1147,6,1,2,0
2,0,50,3,7,1,3,0
4,0,57,2899,2,0,2,0
4,0,74,2899,2,0,2,0
1,0,57,1733,2,0,2,0
1,0,48,1733,2,0,2,0
6,0,81,15,23,0,11,0
1,0,32,15,15,0,7,0
1,0,15,2053,27,1,14,0
1,0,8,15,16,0,10,0
7,0,295,1733,44,2,16,1
1,0,20,15,8,0,7,0
1,0,3,15,15,0,7,0
4,0,64,1733,25,1,11,1
1,0,4,15,16,0,10,0
4,0,30,15,15,0,7,0
19,0,150,15,23,0,11,0
10,0,133,1733,30,1,12,1
1,0,1,221,9,0,5,0
9,0,103,753,37,4,12,1
1,0,31,51,8,0,5,0
1,0,8,51,8,0,5,0
1,0,37,407,9,0,6,0
8,0,125,2899,13,0,6,0
51,0,307,1733,51,3,15,0
47,0,251,1733,85,5,18,0
195,0,988,831,209,19,22,0
3,0,40,831,30,4,13,0
2,0,30,831,59,4,16,0
4,0,54,15,28,0,12,0
1,0,1,15,8,0,5,0
12,0,78,407,45,2,18,0
5,0,46,34,23,0,10,0
1,0,1,15,8,0,5,0
1,0,1,15,8,0,5,0
1,0,14,15,30,0,11,0
6,0,44,1147,49,1,12,0
1,0,1,15,8,0,5,0
8,0,46,831,31,4,12,0
1,0,15,2053,20,0,7,0
1,0,20,15,29,0,10,0
1,0,9,1118,12,0,6,0
1,0,14,2053,19,0,8,0
1,0,8,2053,18,0,7,0
1,0,8,831,12,1,4,0
1,0,10,116,3,0,3,0
1,0,8,116,3,0,3,0
1,0,14,1733,13,1,5,0
1,0,11,2899,8,0,4,0
1,0,24,2899,11,0,4,0
1,0,9,575,9,0,4,0
1,0,15,1733,26,0,8,0
1,0,9,384,4,2,2,0
1,0,6,384,4,2,2,0
7,0,25,384,4,2,2,0
1,0,50,384,51,2,10,0
3,0,242,1733,109,11,18,0
1,0,61,407,13,2,5,0
1,0,35,831,6,4,4,0
14,0,612,1733,215,18,22,0
1,0,39,2899,14,1,7,0
1,0,12,1733,14,0,6,0
7,0,115,34,41,0,11,0
2,0,24,575,10,0,4,0
1,0,13,2053,11,0,6,0
1,0,14,2053,5,3,3,0
2,0,22,831,9,0,3,0
1,0,24,288,18,0,10,0
9,0,60,288,22,0,9,0
1,0,9,575,8,0,4,0
1,0,11,575,8,0,4,0
11,0,48,2053,13,0,6,0
1,0,30,2053,8,3,3,0
1,0,29,1147,3,0,3,0
1,0,62,831,18,2,6,0
3,0,124,288,76,0,10,0
1,0,55,288,34,0,9,0
1,0,45,407,6,0,3,0
1,0,14,1118,3,0,2,0
1,0,18,1733,6,0,3,0
1,0,14,288,12,0,9,0
5,0,133,384,37,0,14,0
1,0,9,831,5,4,2,0
1,0,9,831,5,4,2,0
1,0,3,831,5,4,2,0
1,0,3,831,5,4,2,0
1,0,21,831,5,4,2,0
1,0,39,384,4,2,2,0
1,0,38,384,4,2,2,0
1,0,20,163,5,2,3,0
2,0,17,575,9,3,6,0
3,0,22,163,5,2,3,0
16,0,104,163,65,2,16,0
3,0,36,407,11,2,9,0
1,0,1,163,13,2,8,0
2,0,17,163,5,2,3,0
2,0,40,163,18,2,10,0
2,0,23,163,8,3,5,0
6,0,39,163,21,2,10,0
108,0,676,384,216,36,29,0
1,0,1,34,8,4,5,0
10,0,64,34,8,4,5,0
21,0,265,753,38,9,12,0
1,0,9,34,6,2,5,0
2,0,45,753,15,4,8,0
1,0,29,1733,30,8,12,0
1,0,7,753,15,4,8,0
18,0,70,384,53,25,14,0
4,0,37,34,6,2,5,0
1,0,58,288,19,4,8,0
1,0,28,34,16,6,9,0
1,0,15,163,7,2,5,0
1,0,97,1733,15,0,6,0
1,0,45,1733,26,9,11,0
1,0,147,384,23,4,7,0
6,0,42,34,10,4,6,0
1,0,18,34,6,2,5,0
5,0,61,407,12,5,6,0
6,0,92,407,9,5,6,0
