McCC,CLOC,PDA,PUA,LLOC,LOC,ID.1,LongName.1,Parent.1,McCC.1,CLOC.1,LLOC.1,Number of previous fixes,Number of committers,Number of previous modifications,Number of developer commits,target
1,0,5,1,11,76,1027,1135,219,1.0,0.0,11.0,0.0,6.0,9.0,592.0,0
6,0,5,1,49,115,1028,1136,219,6.0,0.0,49.0,1.0,7.0,12.0,592.0,0
9,0,1,7,63,102,1030,1137,221,9.0,0.0,63.0,0.0,7.0,8.0,1283.0,1
9,0,1,7,59,98,1031,1138,221,9.0,0.0,59.0,0.0,6.0,8.0,592.0,1
4,0,0,11,54,90,1033,1139,223,4.0,0.0,54.0,0.0,1.0,1.0,2597.0,0
1,0,0,6,11,36,1036,1140,225,1.0,0.0,11.0,0.0,1.0,1.0,2597.0,0
2,0,0,6,42,71,1037,1141,225,2.0,0.0,42.0,0.0,4.0,5.0,2597.0,0
1,0,5,2,13,65,1038,1142,225,1.0,0.0,13.0,2.0,3.0,5.0,1464.0,0
3,0,0,7,68,102,1039,1143,225,3.0,0.0,68.0,4.0,5.0,16.0,1464.0,0
3,0,0,6,46,74,1040,1144,225,3.0,0.0,46.0,0.0,4.0,5.0,2597.0,0
1,0,2,17,31,84,1041,1145,225,1.0,0.0,31.0,0.0,4.0,5.0,2597.0,0
4,0,0,19,136,186,1042,1146,225,4.0,0.0,136.0,2.0,6.0,26.0,592.0,0
1,0,0,8,12,40,1043,1147,226,1.0,0.0,12.0,0.0,1.0,1.0,2597.0,0
1,0,1,6,11,44,1044,1148,226,1.0,0.0,11.0,0.0,4.0,8.0,592.0,0
1,0,0,8,13,41,1045,1149,226,1.0,0.0,13.0,0.0,1.0,1.0,2597.0,0
19,0,0,12,132,172,1046,1150,226,19.0,0.0,132.0,0.0,5.0,7.0,1464.0,1
1,0,0,11,16,47,1047,1151,226,1.0,0.0,16.0,0.0,1.0,2.0,2597.0,0
23,0,0,14,159,206,1048,1152,226,23.0,0.0,159.0,0.0,5.0,12.0,1464.0,1
1,0,0,10,15,44,1049,1153,226,1.0,0.0,15.0,0.0,1.0,1.0,2597.0,0
19,0,0,12,134,174,1050,1154,226,19.0,0.0,134.0,0.0,5.0,7.0,1464.0,1
14,0,0,9,97,132,1051,1155,226,14.0,0.0,97.0,0.0,2.0,2.0,1464.0,1
1,0,0,5,9,33,1052,1156,226,1.0,0.0,9.0,0.0,1.0,1.0,2597.0,0
24,0,0,15,185,230,1053,1157,226,24.0,0.0,185.0,0.0,6.0,26.0,1464.0,1
1,0,22,47,98,321,1054,1158,226,1.0,0.0,98.0,2.0,5.0,22.0,1464.0,0
1,0,13,0,17,115,1055,1159,226,1.0,0.0,17.0,4.0,3.0,8.0,1464.0,0
4,0,0,15,138,183,1056,1160,226,4.0,0.0,138.0,5.0,3.0,12.0,1464.0,1
1,0,1,2,16,48,1057,1161,226,1.0,0.0,16.0,3.0,1.0,4.0,1464.0,0
1,0,6,13,27,92,1058,1162,226,1.0,0.0,27.0,2.0,2.0,5.0,1464.0,0
3,0,0,21,168,221,1059,1163,226,3.0,0.0,168.0,4.0,6.0,25.0,1464.0,1
22,0,4,81,698,863,1060,1164,226,22.0,0.0,698.0,6.0,8.0,104.0,1464.0,1
10,0,0,7,83,115,1061,1165,226,10.0,0.0,83.0,0.0,3.0,4.0,1464.0,1
1,0,1,0,4,30,1062,1166,226,1.0,0.0,4.0,0.0,2.0,5.0,2597.0,0
15,0,1,8,103,143,1063,1167,226,15.0,0.0,103.0,1.0,4.0,14.0,263.0,1
1,0,1,4,8,36,1064,1168,226,1.0,0.0,8.0,0.0,1.0,1.0,2597.0,0
11,0,5,2,80,129,1065,1169,226,11.0,0.0,80.0,1.0,3.0,4.0,263.0,1
1,0,0,9,12,43,1066,1170,226,1.0,0.0,12.0,0.0,3.0,4.0,592.0,0
1,0,0,4,7,30,1067,1171,226,1.0,0.0,7.0,0.0,3.0,3.0,1464.0,0
24,0,0,15,184,228,1068,1172,226,24.0,0.0,184.0,0.0,6.0,24.0,2597.0,1
1,0,3,7,14,60,1069,1173,226,1.0,0.0,14.0,0.0,1.0,1.0,592.0,0
25,0,0,21,219,273,1070,1174,226,25.0,0.0,219.0,0.0,6.0,30.0,1464.0,1
1,0,6,6,16,80,1071,1175,226,1.0,0.0,16.0,0.0,3.0,3.0,1464.0,0
29,0,0,23,237,296,1072,1176,226,29.0,0.0,237.0,0.0,4.0,11.0,1464.0,1
1,0,1,1,10,36,1074,1177,228,1.0,0.0,10.0,1.0,3.0,5.0,1464.0,0
1,0,5,2,12,65,1075,1178,228,1.0,0.0,12.0,2.0,3.0,5.0,592.0,0
1,0,1,6,38,72,1076,1179,228,1.0,0.0,38.0,2.0,3.0,5.0,592.0,0
1,0,0,5,18,44,1077,1180,228,1.0,0.0,18.0,0.0,3.0,6.0,1283.0,0
1,0,14,17,51,193,1078,1181,228,1.0,0.0,51.0,2.0,7.0,20.0,1464.0,0
1,0,1,1,8,34,1079,1182,228,1.0,0.0,8.0,1.0,2.0,4.0,1464.0,0
1,0,1,1,9,33,1080,1183,228,1.0,0.0,9.0,1.0,3.0,7.0,1464.0,0
41,0,4,27,323,485,1081,1184,228,41.0,0.0,323.0,5.0,7.0,48.0,1464.0,1
4,0,1,9,55,90,1088,1185,231,4.0,0.0,55.0,1.0,1.0,2.0,592.0,0
8,0,1,8,55,89,1089,1186,231,8.0,0.0,55.0,0.0,3.0,3.0,1283.0,1
2,0,1,1,15,47,1090,1187,231,2.0,0.0,15.0,0.0,3.0,3.0,1464.0,0
1,0,1,2,15,47,1091,1188,231,1.0,0.0,15.0,0.0,1.0,1.0,2597.0,0
2,0,1,1,15,47,1092,1189,231,2.0,0.0,15.0,0.0,3.0,3.0,1464.0,0
2,0,1,14,73,118,1093,1190,231,2.0,0.0,73.0,1.0,4.0,9.0,1464.0,0
2,0,1,12,62,99,1094,1191,231,2.0,0.0,62.0,0.0,3.0,5.0,1464.0,0
1,0,3,3,24,66,1095,1192,232,1.0,0.0,24.0,0.0,3.0,3.0,1464.0,0
1,0,0,3,7,30,1096,1193,232,1.0,0.0,7.0,0.0,3.0,3.0,1464.0,0
1,0,0,8,15,41,1097,1194,232,1.0,0.0,15.0,0.0,4.0,4.0,1464.0,0
9,0,0,10,76,109,1098,1195,232,9.0,0.0,76.0,0.0,5.0,8.0,2597.0,0
1,0,4,16,29,90,1099,1196,232,1.0,0.0,29.0,2.0,4.0,11.0,592.0,1
10,0,2,20,138,201,1100,1197,232,10.0,0.0,138.0,4.0,5.0,21.0,592.0,1
1,0,0,8,16,43,1101,1198,232,1.0,0.0,16.0,0.0,3.0,4.0,1464.0,0
8,0,1,10,77,120,1102,1199,232,8.0,0.0,77.0,0.0,5.0,11.0,1464.0,0
1,0,12,1,20,102,1103,1200,232,1.0,0.0,20.0,0.0,4.0,5.0,1464.0,0
1,0,9,1,14,78,1104,1201,232,1.0,0.0,14.0,0.0,4.0,5.0,1464.0,0
10,0,0,13,105,155,1105,1202,232,10.0,0.0,105.0,0.0,5.0,12.0,1464.0,0
30,0,1,13,190,251,1106,1203,232,30.0,0.0,190.0,0.0,7.0,19.0,1464.0,0
1,0,0,13,33,63,1107,1204,232,1.0,0.0,33.0,0.0,3.0,7.0,1464.0,0
1,0,0,13,70,101,1108,1205,232,1.0,0.0,70.0,0.0,3.0,7.0,1464.0,0
12,0,1,2,66,108,1109,1206,232,12.0,0.0,66.0,0.0,3.0,3.0,1464.0,0
1,0,25,4,37,199,1110,1207,232,1.0,0.0,37.0,1.0,6.0,25.0,1464.0,0
1,0,5,1,11,53,1111,1208,232,1.0,0.0,11.0,0.0,4.0,5.0,1464.0,0
8,0,3,10,84,148,1112,1209,232,8.0,0.0,84.0,0.0,5.0,17.0,1464.0,0
39,0,1,29,262,341,1113,1210,232,39.0,0.0,262.0,2.0,7.0,37.0,592.0,0
1,0,21,1,31,151,1114,1211,232,1.0,0.0,31.0,0.0,4.0,19.0,1464.0,0
17,0,1,22,184,240,1115,1212,232,17.0,0.0,184.0,2.0,5.0,28.0,1464.0,0
1,0,24,3,34,199,1116,1213,232,1.0,0.0,34.0,2.0,4.0,13.0,1464.0,0
1,0,12,0,17,101,1117,1214,232,1.0,0.0,17.0,0.0,3.0,4.0,1464.0,0
7,0,0,15,115,163,1118,1215,232,7.0,0.0,115.0,2.0,3.0,6.0,592.0,0
73,0,2,30,419,553,1119,1216,232,73.0,0.0,419.0,5.0,5.0,20.0,592.0,0
1,0,4,0,7,48,1120,1217,232,1.0,0.0,7.0,0.0,3.0,3.0,1464.0,0
1,0,0,6,21,47,1133,1218,235,1.0,0.0,21.0,0.0,2.0,2.0,2597.0,0
85,0,2,3,378,528,1134,1219,236,85.0,0.0,378.0,4.0,6.0,34.0,1464.0,0
1,0,1,1,7,34,1135,1220,236,1.0,0.0,7.0,0.0,3.0,3.0,1464.0,0
1,0,2,3,12,52,1136,1221,236,1.0,0.0,12.0,0.0,2.0,2.0,263.0,0
44,0,1,4,205,257,1137,1222,236,44.0,0.0,205.0,3.0,6.0,23.0,1464.0,0
1,0,3,2,12,60,1138,1223,236,1.0,0.0,12.0,0.0,3.0,3.0,1464.0,0
105,0,3,2,453,713,1139,1224,236,105.0,0.0,453.0,7.0,6.0,45.0,1464.0,1
1,0,1,1,6,31,1140,1225,236,1.0,0.0,6.0,0.0,1.0,1.0,263.0,0
2,0,1,1,15,39,1141,1226,236,2.0,0.0,15.0,1.0,3.0,3.0,2597.0,0
1,0,6,5,21,85,1142,1227,236,1.0,0.0,21.0,0.0,6.0,17.0,1464.0,0
88,0,1,9,491,652,1143,1228,236,88.0,0.0,491.0,6.0,6.0,55.0,1464.0,0
9,0,1,11,70,116,1147,1229,238,9.0,0.0,70.0,0.0,3.0,4.0,263.0,1
9,0,1,8,58,96,1148,1230,238,9.0,0.0,58.0,0.0,2.0,2.0,1283.0,1
9,0,1,8,59,101,1149,1231,238,9.0,0.0,59.0,0.0,2.0,2.0,1283.0,1
9,0,1,8,60,97,1150,1232,238,9.0,0.0,60.0,0.0,3.0,4.0,263.0,1
9,0,1,11,70,109,1151,1233,238,9.0,0.0,70.0,0.0,1.0,3.0,263.0,1
9,0,1,11,70,111,1152,1234,238,9.0,0.0,70.0,0.0,3.0,4.0,592.0,1
4,0,1,1,62,112,1153,1235,239,4.0,0.0,62.0,7.0,5.0,16.0,1464.0,0
2,0,1,1,23,55,1154,1236,239,2.0,0.0,23.0,2.0,3.0,5.0,592.0,0
7,0,1,1,40,77,1155,1237,239,7.0,0.0,40.0,3.0,4.0,11.0,1464.0,0
1,0,1,2,14,41,1161,1238,242,1.0,0.0,14.0,1.0,3.0,3.0,1283.0,0
1,0,6,8,21,96,1162,1239,242,1.0,0.0,21.0,0.0,3.0,6.0,1283.0,0
8,0,0,14,120,157,1163,1240,242,8.0,0.0,120.0,0.0,6.0,18.0,1283.0,0
2,0,0,6,39,66,1164,1241,242,2.0,0.0,39.0,0.0,5.0,12.0,1283.0,0
1,0,1,4,10,39,1165,1242,242,1.0,0.0,10.0,0.0,6.0,9.0,2597.0,0
1,0,1,4,37,67,1166,1243,242,1.0,0.0,37.0,0.0,6.0,9.0,2597.0,0
1,0,0,13,19,60,1167,1244,242,1.0,0.0,19.0,0.0,3.0,7.0,2597.0,1
1,0,1,2,10,37,1168,1245,242,1.0,0.0,10.0,1.0,3.0,3.0,1283.0,0
1,0,2,1,13,42,1169,1246,242,1.0,0.0,13.0,1.0,3.0,5.0,1464.0,0
23,0,0,13,150,198,1170,1247,242,23.0,0.0,150.0,1.0,7.0,42.0,1464.0,1
1,0,1,9,17,49,1171,1248,242,1.0,0.0,17.0,0.0,3.0,7.0,1464.0,0
4,0,0,10,68,99,1172,1249,242,4.0,0.0,68.0,0.0,5.0,11.0,1464.0,0
1,0,6,0,10,75,1173,1250,242,1.0,0.0,10.0,0.0,2.0,5.0,2597.0,0
2,0,0,6,42,69,1174,1251,242,2.0,0.0,42.0,0.0,1.0,3.0,1283.0,0
1,0,4,13,24,84,1180,1252,245,1.0,0.0,24.0,0.0,5.0,10.0,1464.0,0
1,0,0,14,18,51,1181,1253,245,1.0,0.0,18.0,0.0,4.0,9.0,1283.0,0
31,0,0,17,209,257,1182,1254,245,31.0,0.0,209.0,0.0,5.0,13.0,1464.0,1
57,0,0,38,382,460,1183,1255,245,57.0,0.0,382.0,1.0,6.0,51.0,1283.0,1
1,0,8,12,28,115,1184,1256,245,1.0,0.0,28.0,0.0,4.0,11.0,263.0,0
1,0,0,12,16,47,1185,1257,245,1.0,0.0,16.0,0.0,5.0,9.0,1283.0,0
29,0,0,15,195,240,1186,1258,245,29.0,0.0,195.0,0.0,5.0,22.0,1464.0,1
56,0,2,34,363,461,1187,1259,245,56.0,0.0,363.0,2.0,7.0,48.0,592.0,1
1,0,1,2,26,55,1188,1260,245,1.0,0.0,26.0,0.0,4.0,8.0,1464.0,0
1,0,27,46,88,328,1189,1261,245,1.0,0.0,88.0,0.0,8.0,22.0,1283.0,1
1,0,6,11,22,90,1190,1262,245,1.0,0.0,22.0,0.0,3.0,5.0,1283.0,0
28,0,0,20,211,261,1191,1263,245,28.0,0.0,211.0,0.0,8.0,21.0,56.0,1
37,0,0,84,677,813,1192,1264,245,37.0,0.0,677.0,1.0,10.0,58.0,56.0,1
1,0,6,21,33,111,1193,1265,245,1.0,0.0,33.0,0.0,7.0,14.0,1464.0,0
19,0,0,31,271,342,1194,1266,245,19.0,0.0,271.0,0.0,9.0,40.0,56.0,1
1,0,13,2,21,162,1195,1267,245,1.0,0.0,21.0,0.0,7.0,28.0,1283.0,0
2,0,0,22,148,198,1196,1268,245,2.0,0.0,148.0,2.0,10.0,49.0,1283.0,0
12,0,0,6,69,100,1197,1269,245,12.0,0.0,69.0,0.0,5.0,13.0,2597.0,1
1,0,1,1,4,30,1198,1270,245,1.0,0.0,4.0,0.0,2.0,3.0,2597.0,0
1,0,1,1,10,36,1199,1271,245,1.0,0.0,10.0,0.0,2.0,3.0,2597.0,0
1,0,1,63,271,364,1200,1272,245,1.0,0.0,271.0,0.0,6.0,27.0,1283.0,0
1,0,48,16,87,457,1201,1273,245,1.0,0.0,87.0,0.0,7.0,34.0,1283.0,0
1,0,9,0,12,84,1202,1274,245,1.0,0.0,12.0,0.0,1.0,1.0,592.0,0
5,0,1,11,109,152,1203,1275,245,5.0,0.0,109.0,0.0,6.0,19.0,1464.0,1
55,0,0,76,665,785,1204,1276,245,55.0,0.0,665.0,6.0,8.0,92.0,343.0,1
1,0,47,13,76,470,1205,1277,245,1.0,0.0,76.0,1.0,6.0,31.0,1283.0,0
1,0,6,0,9,68,1206,1278,245,1.0,0.0,9.0,0.0,2.0,2.0,2597.0,0
9,0,1,13,127,177,1207,1279,245,9.0,0.0,127.0,2.0,5.0,20.0,1283.0,1
1,0,2,2,7,39,1208,1280,245,1.0,0.0,7.0,0.0,3.0,4.0,1464.0,0
85,0,2,71,708,845,1209,1281,245,85.0,0.0,708.0,3.0,6.0,75.0,2597.0,1
1,0,13,1,20,113,1210,1282,245,1.0,0.0,20.0,0.0,3.0,7.0,1464.0,0
4,0,0,15,145,189,1211,1283,245,4.0,0.0,145.0,1.0,5.0,17.0,1283.0,0
1,0,8,1,13,73,1212,1284,245,1.0,0.0,13.0,0.0,3.0,3.0,1464.0,0
20,0,0,11,108,144,1213,1285,245,20.0,0.0,108.0,0.0,3.0,4.0,1464.0,1
1,0,11,0,14,107,1214,1286,245,1.0,0.0,14.0,0.0,2.0,3.0,2597.0,0
1,0,0,11,89,126,1215,1287,245,1.0,0.0,89.0,0.0,2.0,4.0,1464.0,0
2,0,2,0,21,63,1216,1288,245,2.0,0.0,21.0,2.0,3.0,4.0,1283.0,0
1,0,3,0,11,50,1217,1289,245,1.0,0.0,11.0,2.0,3.0,4.0,1283.0,0
18,0,0,13,122,162,1218,1290,245,18.0,0.0,122.0,0.0,4.0,7.0,1464.0,1
1,0,1,1,5,31,1219,1291,245,1.0,0.0,5.0,0.0,2.0,2.0,1464.0,0
1,0,19,2,28,160,1220,1292,245,1.0,0.0,28.0,0.0,4.0,6.0,423.0,0
1,0,0,23,159,215,1221,1293,245,1.0,0.0,159.0,0.0,7.0,27.0,423.0,0
9,0,1,7,62,103,1222,1294,245,9.0,0.0,62.0,0.0,6.0,8.0,1283.0,1
1,0,1,2,7,34,1234,1295,251,1.0,0.0,7.0,0.0,4.0,6.0,2597.0,0
1,0,1,2,30,59,1235,1296,251,1.0,0.0,30.0,0.0,5.0,8.0,2597.0,0
1,0,1,2,7,34,1236,1297,251,1.0,0.0,7.0,0.0,2.0,3.0,2597.0,0
1,0,1,2,30,59,1237,1298,251,1.0,0.0,30.0,0.0,2.0,3.0,2597.0,0
1,0,1,4,12,43,1238,1299,251,1.0,0.0,12.0,0.0,4.0,12.0,2597.0,0
2,0,1,4,48,80,1239,1300,251,2.0,0.0,48.0,0.0,4.0,10.0,2597.0,0
1,0,5,2,13,75,1240,1301,251,1.0,0.0,13.0,0.0,3.0,6.0,2597.0,0
1,0,1,4,32,65,1241,1302,251,1.0,0.0,32.0,0.0,2.0,4.0,2597.0,0
1,0,5,0,12,83,1242,1303,251,1.0,0.0,12.0,0.0,4.0,11.0,2597.0,0
1,0,1,6,63,97,1243,1304,251,1.0,0.0,63.0,0.0,5.0,12.0,2597.0,0
1,0,1,6,17,63,1244,1305,251,1.0,0.0,17.0,0.0,3.0,6.0,2597.0,0
2,0,1,8,80,118,1245,1306,251,2.0,0.0,80.0,0.0,3.0,6.0,2597.0,0
1,0,1,2,14,38,1246,1307,252,1.0,0.0,14.0,1.0,2.0,7.0,592.0,0
1,0,1,1,11,36,1247,1308,252,1.0,0.0,11.0,1.0,3.0,3.0,1283.0,0
1,0,8,9,29,133,1248,1309,252,1.0,0.0,29.0,0.0,5.0,17.0,1283.0,0
43,0,0,17,307,418,1249,1310,252,43.0,0.0,307.0,0.0,7.0,27.0,1283.0,1
1,0,1,4,10,39,1250,1311,252,1.0,0.0,10.0,0.0,6.0,9.0,2597.0,0
1,0,1,4,30,59,1251,1312,252,1.0,0.0,30.0,0.0,6.0,12.0,2597.0,1
1,0,5,0,13,84,1252,1313,252,1.0,0.0,13.0,0.0,4.0,9.0,2597.0,0
1,0,1,2,9,37,1253,1314,252,1.0,0.0,9.0,1.0,2.0,7.0,592.0,0
1,0,2,1,12,43,1254,1315,252,1.0,0.0,12.0,0.0,1.0,5.0,1283.0,0
29,0,1,4,136,224,1255,1316,252,29.0,0.0,136.0,1.0,6.0,35.0,1283.0,0
1,0,2,10,26,76,1256,1317,252,1.0,0.0,26.0,0.0,4.0,11.0,1283.0,0
32,0,0,13,287,367,1257,1318,252,32.0,0.0,287.0,0.0,6.0,35.0,1283.0,0
1,0,12,0,18,146,1258,1319,252,1.0,0.0,18.0,0.0,2.0,6.0,2597.0,0
20,0,1,11,153,206,1259,1320,252,20.0,0.0,153.0,0.0,4.0,11.0,95.0,0
1,0,37,2,59,495,1260,1321,252,1.0,0.0,59.0,0.0,10.0,65.0,1283.0,1
1,0,1,1,8,33,1261,1322,252,1.0,0.0,8.0,1.0,3.0,3.0,1283.0,0
1,0,2,1,12,40,1262,1323,252,1.0,0.0,12.0,1.0,3.0,5.0,1464.0,0
94,0,1,38,622,774,1263,1324,252,94.0,0.0,622.0,2.0,10.0,134.0,1283.0,1
12,0,2,2,59,104,1264,1325,252,12.0,0.0,59.0,0.0,3.0,5.0,1283.0,0
1,0,0,2,5,26,1265,1326,252,1.0,0.0,5.0,0.0,2.0,3.0,2597.0,0
3,0,1,1,26,55,1266,1327,252,3.0,0.0,26.0,0.0,4.0,7.0,423.0,0
12,0,2,2,59,104,1267,1328,252,12.0,0.0,59.0,0.0,3.0,6.0,1283.0,0
19,0,1,20,109,165,1271,1329,254,19.0,0.0,109.0,0.0,6.0,14.0,2597.0,1
17,0,0,19,104,145,1272,1330,254,17.0,0.0,104.0,0.0,5.0,8.0,263.0,1
1,0,0,8,43,72,1273,1331,254,1.0,0.0,43.0,0.0,6.0,15.0,263.0,0
1,0,0,9,34,63,1274,1332,254,1.0,0.0,34.0,0.0,2.0,2.0,263.0,0
1,0,4,11,64,122,1275,1333,254,1.0,0.0,64.0,0.0,3.0,6.0,95.0,0
8,0,0,5,36,62,1276,1334,254,8.0,0.0,36.0,0.0,2.0,2.0,263.0,1
1,0,0,5,18,43,1277,1335,254,1.0,0.0,18.0,0.0,2.0,2.0,1464.0,0
1,0,0,6,27,53,1278,1336,254,1.0,0.0,27.0,0.0,3.0,4.0,1464.0,0
1,0,1,20,87,145,1279,1337,254,1.0,0.0,87.0,0.0,6.0,17.0,1283.0,0
1,0,1,8,31,61,1280,1338,254,1.0,0.0,31.0,0.0,1.0,2.0,1283.0,0
1,0,0,20,81,122,1281,1339,254,1.0,0.0,81.0,0.0,6.0,13.0,263.0,0
1,0,0,5,23,50,1282,1340,254,1.0,0.0,23.0,0.0,1.0,1.0,219.0,0
1,0,0,5,16,40,1283,1341,255,1.0,0.0,16.0,0.0,2.0,2.0,263.0,0
1,0,0,5,16,41,1284,1342,255,1.0,0.0,16.0,0.0,1.0,1.0,2597.0,0
1,0,0,6,25,50,1285,1343,255,1.0,0.0,25.0,0.0,2.0,2.0,423.0,0
1,0,0,5,16,40,1286,1344,255,1.0,0.0,16.0,0.0,2.0,2.0,263.0,0
1,0,1,4,16,46,1287,1345,255,1.0,0.0,16.0,0.0,2.0,2.0,423.0,0
1,0,0,5,16,40,1288,1346,255,1.0,0.0,16.0,0.0,2.0,2.0,263.0,0
1,0,3,10,22,74,1289,1347,256,1.0,0.0,22.0,0.0,2.0,6.0,1283.0,0
16,0,1,15,126,181,1290,1348,256,16.0,0.0,126.0,0.0,4.0,16.0,343.0,0
78,0,1,4,343,428,1291,1349,256,78.0,0.0,343.0,0.0,4.0,7.0,2597.0,0
1,0,21,24,77,374,1292,1350,256,1.0,0.0,77.0,0.0,4.0,16.0,1464.0,0
116,0,3,56,790,1008,1293,1351,256,116.0,0.0,790.0,0.0,5.0,28.0,343.0,0
1,0,0,5,20,46,1297,1352,258,1.0,0.0,20.0,0.0,1.0,2.0,2597.0,0
9,0,1,7,59,97,1298,1353,259,9.0,0.0,59.0,0.0,4.0,7.0,2597.0,1
9,0,1,7,64,132,1299,1354,259,9.0,0.0,64.0,0.0,3.0,6.0,1283.0,1
9,0,1,7,64,103,1300,1355,259,9.0,0.0,64.0,0.0,8.0,21.0,1464.0,1
9,0,1,7,60,98,1301,1356,259,9.0,0.0,60.0,0.0,3.0,4.0,1464.0,1
9,0,1,7,61,107,1302,1357,259,9.0,0.0,61.0,0.0,5.0,13.0,1283.0,1
1,0,0,5,20,45,1303,1358,260,1.0,0.0,20.0,0.0,2.0,2.0,263.0,0
2,0,2,0,16,48,1304,1359,260,2.0,0.0,16.0,0.0,3.0,4.0,2597.0,0
1,0,1,11,46,90,1305,1360,260,1.0,0.0,46.0,0.0,3.0,10.0,1283.0,0
1,0,0,2,17,42,1306,1361,260,1.0,0.0,17.0,0.0,5.0,16.0,1283.0,0
1,0,0,2,15,40,1307,1362,260,1.0,0.0,15.0,0.0,3.0,4.0,263.0,0
1,0,0,2,17,42,1308,1363,261,1.0,0.0,17.0,0.0,4.0,8.0,263.0,0
9,0,0,2,88,122,1309,1364,261,9.0,0.0,88.0,0.0,6.0,29.0,1283.0,0
48,0,0,2,142,202,1310,1365,261,48.0,0.0,142.0,0.0,7.0,32.0,2597.0,0
1,0,0,2,17,42,1311,1366,262,1.0,0.0,17.0,0.0,4.0,8.0,263.0,0
1,0,1,1,29,69,1312,1367,262,1.0,0.0,29.0,0.0,6.0,22.0,1283.0,0
3,0,0,2,29,55,1313,1368,262,3.0,0.0,29.0,0.0,5.0,8.0,1283.0,0
6,0,0,2,32,63,1314,1369,262,6.0,0.0,32.0,0.0,5.0,9.0,1283.0,0
1,0,0,2,17,42,1315,1370,263,1.0,0.0,17.0,0.0,3.0,5.0,263.0,0
6,0,0,2,38,65,1316,1371,263,6.0,0.0,38.0,0.0,6.0,19.0,1283.0,0
8,0,0,2,42,69,1317,1372,263,8.0,0.0,42.0,0.0,5.0,8.0,1283.0,1
7,0,0,2,35,67,1318,1373,263,7.0,0.0,35.0,0.0,5.0,8.0,263.0,0
1,0,1,6,11,51,1319,1374,264,1.0,0.0,11.0,0.0,3.0,5.0,2597.0,0
58,0,1,6,284,389,1320,1375,264,58.0,0.0,284.0,5.0,8.0,30.0,1464.0,0
1,0,2,4,25,64,1321,1376,264,1.0,0.0,25.0,0.0,3.0,8.0,2597.0,0
2,0,0,10,53,84,1323,1377,266,2.0,0.0,53.0,0.0,3.0,4.0,1283.0,0
11,0,0,9,79,111,1324,1378,266,11.0,0.0,79.0,0.0,2.0,2.0,2597.0,0
1,0,1,14,19,59,1325,1379,267,1.0,0.0,19.0,0.0,5.0,10.0,1464.0,0
27,0,11,7,179,263,1326,1380,267,27.0,0.0,179.0,0.0,4.0,9.0,1464.0,1
1,0,6,1,9,52,1327,1381,267,1.0,0.0,9.0,0.0,1.0,1.0,1464.0,0
18,0,1,12,120,169,1328,1382,267,18.0,0.0,120.0,0.0,2.0,3.0,1464.0,1
1,0,10,3,15,75,1329,1383,267,1.0,0.0,15.0,0.0,2.0,2.0,1464.0,0
22,0,13,6,156,250,1330,1384,267,22.0,0.0,156.0,0.0,7.0,9.0,1464.0,1
1,0,1,6,27,58,1331,1385,267,1.0,0.0,27.0,0.0,3.0,5.0,1464.0,0
1,0,6,1,9,51,1332,1386,267,1.0,0.0,9.0,0.0,1.0,1.0,1464.0,0
18,0,0,13,120,166,1333,1387,267,18.0,0.0,120.0,0.0,2.0,4.0,1464.0,1
1,0,0,34,46,99,1334,1388,267,1.0,0.0,46.0,1.0,7.0,17.0,1464.0,0
1,0,1,12,19,55,1335,1389,267,1.0,0.0,19.0,0.0,3.0,5.0,1464.0,0
4,0,1,13,126,170,1336,1390,267,4.0,0.0,126.0,2.0,5.0,16.0,1464.0,0
9,0,1,7,58,102,1337,1391,267,9.0,0.0,58.0,1.0,3.0,5.0,1464.0,1
20,0,0,46,385,466,1338,1392,267,20.0,0.0,385.0,1.0,10.0,42.0,1464.0,1
1,0,0,25,34,78,1339,1393,267,1.0,0.0,34.0,0.0,5.0,7.0,56.0,0
27,0,0,27,248,311,1340,1394,267,27.0,0.0,248.0,0.0,7.0,18.0,56.0,1
1,0,5,44,58,147,1341,1395,267,1.0,0.0,58.0,1.0,5.0,9.0,1464.0,0
14,0,0,54,386,490,1342,1396,267,14.0,0.0,386.0,3.0,6.0,25.0,1464.0,1
1,0,2,5,11,44,1343,1397,267,1.0,0.0,11.0,0.0,2.0,3.0,1464.0,0
1,0,2,0,8,40,1347,1398,270,1.0,0.0,8.0,0.0,4.0,6.0,1464.0,0
12,0,1,11,115,162,1348,1399,270,12.0,0.0,115.0,0.0,4.0,9.0,1464.0,0
1,0,3,0,6,47,1349,1400,270,1.0,0.0,6.0,0.0,3.0,6.0,1464.0,0
1,0,1,2,17,43,1350,1401,270,1.0,0.0,17.0,0.0,4.0,8.0,1464.0,0
1,0,0,5,14,39,1351,1402,270,1.0,0.0,14.0,0.0,3.0,4.0,1464.0,0
7,0,2,5,58,98,1352,1403,270,7.0,0.0,58.0,0.0,5.0,7.0,1464.0,0
1,0,1,1,18,48,1353,1404,270,1.0,0.0,18.0,1.0,5.0,9.0,1464.0,0
1,0,6,6,17,78,1354,1405,270,1.0,0.0,17.0,0.0,4.0,7.0,1464.0,0
1,0,0,13,60,93,1355,1406,270,1.0,0.0,60.0,0.0,4.0,6.0,1464.0,0
1,0,0,2,6,27,1356,1407,270,1.0,0.0,6.0,0.0,3.0,4.0,1464.0,0
