McCC,CLOC,PDA,PUA,LLOC,LOC,ID.1,LongName.1,Parent.1,McCC.1,CLOC.1,LLOC.1,Number of previous modifications,Number of previous fixes,Number of committers,Number of developer commits,target
1,0,0,2,8,29,1575,279,259,1.0,0.0,8.0,2.0,0.0,1.0,2472.0,0
2,0,6,1,31,96,1576,280,259,2.0,0.0,31.0,14.0,0.0,6.0,2319.0,0
4,0,2,0,22,72,1577,281,259,4.0,0.0,22.0,2.0,0.0,1.0,3997.0,0
2,0,2,4,33,75,1578,282,259,2.0,0.0,33.0,6.0,0.0,3.0,5350.0,0
2,0,6,0,37,144,1579,283,259,2.0,0.0,37.0,3.0,0.0,2.0,2472.0,0
1,0,8,0,12,87,1580,284,259,1.0,0.0,12.0,13.0,0.0,8.0,5350.0,0
1,0,19,0,32,259,1581,285,259,1.0,0.0,32.0,46.0,0.0,14.0,3997.0,0
1,0,0,2,8,29,1582,286,259,1.0,0.0,8.0,2.0,0.0,1.0,2319.0,0
1,0,2,0,5,72,1583,287,259,1.0,0.0,5.0,5.0,0.0,3.0,5350.0,0
1,0,2,0,5,43,1584,288,259,1.0,0.0,5.0,2.0,0.0,2.0,3997.0,0
1,0,22,0,40,450,1585,289,259,1.0,0.0,40.0,35.0,0.0,9.0,5350.0,0
1,0,1,4,20,60,1586,290,259,1.0,0.0,20.0,2.0,0.0,1.0,3997.0,0
1,0,1,4,20,48,1587,291,259,1.0,0.0,20.0,7.0,0.0,6.0,665.0,0
1,0,11,0,16,134,1589,292,259,1.0,0.0,16.0,5.0,0.0,4.0,2319.0,0
1,0,3,0,7,52,1590,293,259,1.0,0.0,7.0,3.0,0.0,3.0,2319.0,0
1,0,8,0,40,109,1591,294,259,1.0,0.0,40.0,5.0,0.0,3.0,3997.0,0
3,0,7,0,70,125,1592,295,259,3.0,0.0,70.0,7.0,0.0,4.0,3997.0,0
1,0,8,0,11,131,1593,296,259,1.0,0.0,11.0,6.0,0.0,5.0,2319.0,0
1,0,9,0,12,171,1594,297,259,1.0,0.0,12.0,10.0,0.0,6.0,828.0,0
1,0,3,0,6,57,1595,298,259,1.0,0.0,6.0,8.0,0.0,5.0,2472.0,0
1,0,2,0,5,99,1596,299,259,1.0,0.0,5.0,6.0,0.0,4.0,828.0,0
1,0,1,1,13,42,1597,300,259,1.0,0.0,13.0,2.0,0.0,2.0,665.0,0
1,0,2,0,6,81,1598,301,259,1.0,0.0,6.0,9.0,0.0,4.0,828.0,0
1,0,2,0,7,46,1599,302,259,1.0,0.0,7.0,10.0,0.0,5.0,665.0,0
1,0,2,0,22,92,1600,303,259,1.0,0.0,22.0,9.0,0.0,6.0,236.0,0
1,0,2,0,22,101,1601,304,259,1.0,0.0,22.0,9.0,0.0,6.0,236.0,0
1,0,7,0,12,177,1602,305,259,1.0,0.0,12.0,15.0,0.0,9.0,533.0,0
1,0,1,2,12,37,1603,306,259,1.0,0.0,12.0,2.0,0.0,1.0,3997.0,0
1,0,8,0,11,147,1604,307,259,1.0,0.0,11.0,3.0,0.0,2.0,236.0,0
1,0,5,0,15,157,1605,308,259,1.0,0.0,15.0,16.0,0.0,9.0,224.0,0
1,0,3,0,8,50,1648,309,262,1.0,0.0,8.0,5.0,0.0,5.0,1296.0,0
1,0,0,0,1,24,1647,310,262,1.0,0.0,1.0,3.0,0.0,2.0,533.0,0
1,0,1,0,6,43,1649,311,264,1.0,0.0,6.0,10.0,0.0,6.0,5350.0,0
1,0,6,0,15,103,1650,312,264,1.0,0.0,15.0,2.0,0.0,1.0,3997.0,0
1,0,5,0,11,97,1652,313,264,1.0,0.0,11.0,2.0,0.0,1.0,3997.0,0
1,0,11,0,16,147,1653,314,264,1.0,0.0,16.0,4.0,0.0,3.0,5350.0,0
1,0,5,3,26,135,1654,315,264,1.0,0.0,26.0,8.0,0.0,5.0,533.0,0
1,0,0,0,1,24,1651,316,264,1.0,0.0,1.0,2.0,0.0,1.0,3997.0,0
1,0,1,0,11,38,1656,317,265,1.0,0.0,11.0,8.0,0.0,6.0,1296.0,0
7,0,7,11,154,255,1657,318,265,7.0,0.0,154.0,29.0,0.0,9.0,1296.0,0
2,0,8,4,104,173,1658,319,265,2.0,0.0,104.0,45.0,0.0,16.0,5350.0,0
5,0,0,12,92,127,1659,320,265,5.0,0.0,92.0,7.0,0.0,5.0,5350.0,0
4,0,1,0,185,270,1660,321,265,4.0,0.0,185.0,123.0,0.0,18.0,5350.0,0
1,0,1,1,9,33,1661,322,265,1.0,0.0,9.0,14.0,0.0,6.0,1296.0,0
16,0,1,3,123,168,1664,323,265,16.0,0.0,123.0,11.0,0.0,9.0,2472.0,0
1,0,0,0,1,24,1662,324,265,1.0,0.0,1.0,3.0,0.0,2.0,533.0,0
1,0,7,0,12,93,1671,325,268,1.0,0.0,12.0,16.0,0.0,7.0,505.0,0
1,0,7,0,13,126,1672,326,268,1.0,0.0,13.0,14.0,0.0,6.0,5350.0,0
1,0,5,0,15,109,1673,327,268,1.0,0.0,15.0,9.0,0.0,5.0,533.0,0
1,0,5,1,13,91,1674,328,268,1.0,0.0,13.0,7.0,0.0,5.0,1634.0,0
1,0,12,2,24,196,1675,329,268,1.0,0.0,24.0,16.0,0.0,7.0,1636.0,0
1,0,1,2,6,32,1676,330,268,1.0,0.0,6.0,1.0,0.0,1.0,1296.0,0
1,0,8,0,13,96,1678,331,268,1.0,0.0,13.0,7.0,0.0,5.0,505.0,0
1,0,4,0,12,89,1679,332,268,1.0,0.0,12.0,6.0,0.0,5.0,1636.0,0
1,0,0,2,6,28,1680,333,268,1.0,0.0,6.0,3.0,0.0,3.0,1636.0,0
1,0,1,0,6,33,1681,334,268,1.0,0.0,6.0,4.0,0.0,3.0,2319.0,0
3,0,9,3,116,280,1682,335,268,3.0,0.0,116.0,22.0,0.0,9.0,2319.0,0
1,0,0,0,1,28,1677,336,268,1.0,0.0,1.0,2.0,0.0,1.0,3997.0,0
1,0,0,0,1,25,1588,337,259,1.0,0.0,1.0,5.0,0.0,2.0,533.0,0
1,0,3,0,8,58,1689,338,271,1.0,0.0,8.0,8.0,0.0,5.0,224.0,0
1,0,6,0,10,55,1690,339,271,1.0,0.0,10.0,6.0,0.0,5.0,224.0,0
1,0,1,0,6,30,1691,340,271,1.0,0.0,6.0,9.0,0.0,4.0,2319.0,0
1,0,3,0,9,57,1692,341,271,1.0,0.0,9.0,1.0,0.0,1.0,5350.0,0
1,0,5,0,10,54,1693,342,271,1.0,0.0,10.0,10.0,0.0,5.0,5350.0,0
1,0,12,0,24,148,1695,343,271,1.0,0.0,24.0,28.0,0.0,6.0,2319.0,0
1,0,0,0,1,29,1694,344,271,1.0,0.0,1.0,1.0,0.0,1.0,533.0,0
2,0,0,0,13,36,1696,345,272,2.0,0.0,13.0,2.0,0.0,2.0,5350.0,0
1,0,11,0,16,161,1697,346,272,1.0,0.0,16.0,6.0,0.0,4.0,5350.0,0
1,0,1,1,5,35,1698,347,272,1.0,0.0,5.0,3.0,0.0,3.0,2472.0,0
1,0,2,0,7,52,1699,348,272,1.0,0.0,7.0,3.0,0.0,3.0,2319.0,0
1,0,1,0,22,49,1700,349,272,1.0,0.0,22.0,2.0,0.0,2.0,5350.0,0
1,0,1,1,5,29,1701,350,272,1.0,0.0,5.0,2.0,0.0,2.0,5350.0,0
1,0,1,0,33,60,1702,351,272,1.0,0.0,33.0,4.0,0.0,3.0,3997.0,0
1,0,2,0,6,41,1703,352,272,1.0,0.0,6.0,5.0,0.0,4.0,2319.0,0
1,0,2,0,5,43,1704,353,272,1.0,0.0,5.0,5.0,0.0,4.0,2319.0,0
1,0,3,0,19,70,1705,354,272,1.0,0.0,19.0,5.0,0.0,4.0,1636.0,0
6,0,6,0,36,114,1706,355,272,6.0,0.0,36.0,12.0,0.0,6.0,505.0,0
1,0,3,3,24,79,1707,356,272,1.0,0.0,24.0,7.0,0.0,5.0,1636.0,0
22,0,17,1,255,447,1708,357,272,22.0,0.0,255.0,22.0,0.0,10.0,533.0,0
1,0,0,0,21,50,1709,358,272,1.0,0.0,21.0,2.0,0.0,2.0,5350.0,0
1,0,3,5,47,89,1710,359,272,1.0,0.0,47.0,2.0,0.0,2.0,1636.0,0
1,0,3,3,34,85,1711,360,272,1.0,0.0,34.0,5.0,0.0,4.0,1636.0,0
2,0,0,0,31,57,1712,361,272,2.0,0.0,31.0,2.0,0.0,2.0,5350.0,0
1,0,0,0,18,43,1713,362,272,1.0,0.0,18.0,2.0,0.0,2.0,5350.0,0
1,0,3,1,15,68,1715,363,272,1.0,0.0,15.0,2.0,0.0,2.0,1636.0,0
3,0,0,0,27,51,1716,364,272,3.0,0.0,27.0,2.0,0.0,2.0,5350.0,0
10,0,0,0,66,100,1717,365,272,10.0,0.0,66.0,2.0,0.0,2.0,5350.0,0
4,0,0,0,34,63,1718,366,272,4.0,0.0,34.0,2.0,0.0,2.0,5350.0,0
4,0,0,0,37,67,1719,367,272,4.0,0.0,37.0,2.0,0.0,2.0,5350.0,0
5,0,0,0,38,67,1720,368,272,5.0,0.0,38.0,2.0,0.0,2.0,5350.0,0
6,0,0,0,57,87,1721,369,272,6.0,0.0,57.0,2.0,0.0,2.0,5350.0,0
1,0,2,0,14,58,1722,370,272,1.0,0.0,14.0,7.0,0.0,5.0,1636.0,0
3,0,0,0,31,58,1723,371,272,3.0,0.0,31.0,2.0,0.0,2.0,5350.0,0
1,0,2,0,6,39,1724,372,272,1.0,0.0,6.0,3.0,0.0,3.0,2319.0,0
1,0,1,0,30,57,1725,373,272,1.0,0.0,30.0,2.0,0.0,2.0,5350.0,0
1,0,2,0,5,45,1726,374,272,1.0,0.0,5.0,3.0,0.0,3.0,2319.0,0
4,0,3,0,68,117,1727,375,272,4.0,0.0,68.0,4.0,0.0,3.0,5350.0,0
1,0,10,0,16,105,1728,376,272,1.0,0.0,16.0,9.0,0.0,5.0,505.0,0
1,0,6,0,10,72,1729,377,272,1.0,0.0,10.0,4.0,0.0,3.0,5350.0,0
1,0,18,0,30,272,1730,378,272,1.0,0.0,30.0,15.0,0.0,8.0,224.0,0
1,0,3,0,6,43,1731,379,272,1.0,0.0,6.0,3.0,0.0,3.0,2319.0,0
1,0,5,0,14,71,1732,380,272,1.0,0.0,14.0,7.0,0.0,5.0,665.0,0
6,0,1,0,101,168,1733,381,272,6.0,0.0,101.0,2.0,0.0,2.0,5350.0,0
1,0,2,0,5,41,1734,382,272,1.0,0.0,5.0,5.0,0.0,4.0,2319.0,0
1,0,2,1,6,46,1735,383,272,1.0,0.0,6.0,10.0,0.0,6.0,2472.0,0
1,0,0,0,1,24,1714,384,272,1.0,0.0,1.0,2.0,0.0,1.0,3997.0,0
32,0,3,15,180,289,1750,385,276,32.0,0.0,180.0,22.0,0.0,9.0,2319.0,0
18,0,3,6,112,163,1751,386,276,18.0,0.0,112.0,6.0,0.0,5.0,1296.0,0
1,0,1,1,5,29,1752,387,276,1.0,0.0,5.0,2.0,0.0,2.0,2319.0,0
1,0,0,2,13,35,1753,388,276,1.0,0.0,13.0,5.0,0.0,4.0,5350.0,0
1,0,0,2,5,26,1754,389,276,1.0,0.0,5.0,1.0,0.0,1.0,5350.0,0
1,0,0,3,16,40,1755,390,276,1.0,0.0,16.0,7.0,0.0,5.0,1634.0,0
4,0,1,2,35,62,1756,391,276,4.0,0.0,35.0,4.0,0.0,3.0,1634.0,0
26,0,1,15,216,273,1757,392,276,26.0,0.0,216.0,47.0,0.0,10.0,5350.0,0
1,0,0,2,5,26,1758,393,276,1.0,0.0,5.0,3.0,0.0,3.0,310.0,0
3,0,0,14,94,142,1759,394,276,3.0,0.0,94.0,13.0,0.0,7.0,1634.0,0
1,0,2,0,5,38,1760,395,276,1.0,0.0,5.0,7.0,0.0,5.0,2319.0,0
1,0,2,0,5,40,1761,396,276,1.0,0.0,5.0,2.0,0.0,2.0,1296.0,0
1,0,0,2,5,26,1762,397,276,1.0,0.0,5.0,2.0,0.0,1.0,5350.0,0
1,0,0,2,5,26,1763,398,276,1.0,0.0,5.0,2.0,0.0,2.0,11.0,0
1,0,0,2,5,26,1765,399,276,1.0,0.0,5.0,2.0,0.0,2.0,11.0,0
3,0,0,8,125,157,1764,400,276,3.0,0.0,125.0,8.0,0.0,4.0,5350.0,0
5,0,0,11,122,159,1766,401,276,5.0,0.0,122.0,11.0,2.0,3.0,2319.0,0
19,0,4,8,135,201,1767,402,276,19.0,0.0,135.0,16.0,0.0,4.0,2319.0,0
5,0,2,6,72,105,1768,403,276,5.0,0.0,72.0,5.0,0.0,3.0,5350.0,0
2,0,0,4,31,57,1769,404,276,2.0,0.0,31.0,6.0,0.0,4.0,5350.0,0
7,0,4,4,64,116,1771,405,276,7.0,0.0,64.0,5.0,0.0,4.0,665.0,0
1,0,0,2,9,32,1772,406,276,1.0,0.0,9.0,1.0,0.0,1.0,2319.0,0
1,0,2,0,5,36,1773,407,276,1.0,0.0,5.0,2.0,0.0,1.0,3997.0,0
8,0,1,21,186,237,1774,408,276,8.0,0.0,186.0,9.0,0.0,4.0,5350.0,0
1,0,0,2,5,26,1775,409,276,1.0,0.0,5.0,2.0,0.0,1.0,5350.0,0
1,0,0,2,5,26,1776,410,276,1.0,0.0,5.0,2.0,0.0,2.0,11.0,0
7,0,0,8,73,104,1777,411,276,7.0,0.0,73.0,4.0,0.0,2.0,1636.0,0
1,0,1,1,5,33,1778,412,276,1.0,0.0,5.0,2.0,0.0,2.0,665.0,0
4,0,0,4,34,61,1779,413,276,4.0,0.0,34.0,6.0,0.0,4.0,1296.0,0
30,0,5,6,305,498,1780,414,276,30.0,0.0,305.0,18.0,0.0,8.0,2319.0,0
43,0,3,22,688,831,1781,415,276,43.0,0.0,688.0,18.0,0.0,9.0,1636.0,0
2,0,1,2,15,39,1782,416,276,2.0,0.0,15.0,2.0,0.0,2.0,533.0,0
3,0,0,8,46,74,1783,417,276,3.0,0.0,46.0,7.0,0.0,6.0,7.0,0
4,0,1,0,32,57,1784,418,276,4.0,0.0,32.0,2.0,0.0,2.0,1296.0,0
1,0,0,3,12,35,1785,419,276,1.0,0.0,12.0,4.0,0.0,4.0,5350.0,0
1,0,1,1,5,34,1786,420,276,1.0,0.0,5.0,4.0,0.0,2.0,5350.0,0
1,0,0,1,15,37,1787,421,276,1.0,0.0,15.0,2.0,0.0,2.0,828.0,0
7,0,0,1,55,80,1788,422,276,7.0,0.0,55.0,16.0,0.0,6.0,5350.0,0
9,0,4,5,68,119,1789,423,276,9.0,0.0,68.0,3.0,0.0,2.0,1636.0,0
4,0,1,6,79,118,1791,424,276,4.0,0.0,79.0,13.0,0.0,7.0,1636.0,0
6,0,2,0,42,77,1790,425,276,6.0,0.0,42.0,7.0,0.0,4.0,505.0,0
1,0,0,5,19,44,1792,426,276,1.0,0.0,19.0,2.0,0.0,2.0,1636.0,0
2,0,0,5,25,51,1807,427,278,2.0,0.0,25.0,2.0,0.0,1.0,3997.0,0
11,0,14,0,116,253,1808,428,278,11.0,0.0,116.0,2.0,0.0,1.0,3997.0,0
7,0,0,2,56,84,1809,429,278,7.0,0.0,56.0,2.0,0.0,1.0,3997.0,0
1,0,0,2,5,26,1810,430,278,1.0,0.0,5.0,2.0,0.0,1.0,3997.0,0
1,0,0,2,6,28,1811,431,278,1.0,0.0,6.0,7.0,0.0,5.0,1296.0,0
4,0,1,14,100,149,1812,432,278,4.0,0.0,100.0,2.0,0.0,1.0,3997.0,0
2,0,1,2,20,50,1813,433,278,2.0,0.0,20.0,2.0,0.0,1.0,3997.0,0
8,0,1,3,50,84,1814,434,278,8.0,0.0,50.0,9.0,0.0,4.0,2319.0,0
4,0,0,3,39,66,1815,435,278,4.0,0.0,39.0,6.0,0.0,2.0,2319.0,0
5,0,1,2,65,104,1816,436,278,5.0,0.0,65.0,11.0,0.0,8.0,224.0,0
1,0,1,6,51,88,1817,437,278,1.0,0.0,51.0,2.0,0.0,1.0,3997.0,0
3,0,1,3,34,67,1818,438,278,3.0,0.0,34.0,2.0,0.0,1.0,3997.0,0
5,0,1,4,40,74,1819,439,278,5.0,0.0,40.0,5.0,0.0,3.0,7.0,0
1,0,1,2,27,61,1821,440,278,1.0,0.0,27.0,2.0,0.0,1.0,3997.0,0
51,0,2,41,855,1017,1820,441,278,51.0,0.0,855.0,58.0,0.0,12.0,5350.0,0
56,0,43,31,815,1302,1822,442,278,56.0,0.0,815.0,98.0,0.0,18.0,1296.0,0
1,0,1,4,23,57,1823,443,278,1.0,0.0,23.0,2.0,0.0,1.0,3997.0,0
1,0,2,1,17,57,1824,444,278,1.0,0.0,17.0,3.0,0.0,3.0,2319.0,0
3,0,3,0,31,75,1825,445,278,3.0,0.0,31.0,3.0,0.0,3.0,2319.0,0
7,0,0,3,55,80,1826,446,278,7.0,0.0,55.0,10.0,0.0,8.0,310.0,0
1,0,0,2,16,40,1827,447,278,1.0,0.0,16.0,2.0,0.0,1.0,2472.0,0
12,0,20,4,209,416,1828,448,278,12.0,0.0,209.0,21.0,0.0,8.0,1296.0,0
1,0,1,2,22,55,1829,449,278,1.0,0.0,22.0,3.0,0.0,2.0,3997.0,0
8,0,1,2,43,80,1830,450,278,8.0,0.0,43.0,3.0,0.0,2.0,3997.0,0
3,0,5,0,38,103,1832,451,278,3.0,0.0,38.0,2.0,0.0,1.0,3997.0,0
2,0,3,3,26,68,1833,452,278,2.0,0.0,26.0,2.0,0.0,1.0,3997.0,0
4,0,3,1,46,100,1834,453,278,4.0,0.0,46.0,4.0,0.0,3.0,828.0,0
1,0,0,1,5,27,1835,454,278,1.0,0.0,5.0,2.0,0.0,1.0,5350.0,0
2,0,1,3,33,62,1836,455,278,2.0,0.0,33.0,2.0,0.0,1.0,3997.0,0
3,0,0,7,60,91,1837,456,278,3.0,0.0,60.0,5.0,0.0,4.0,665.0,0
2,0,0,5,26,52,1838,457,278,2.0,0.0,26.0,3.0,0.0,3.0,2319.0,0
1,0,0,2,5,26,1839,458,278,1.0,0.0,5.0,2.0,0.0,2.0,533.0,0
8,0,3,1,41,88,1840,459,278,8.0,0.0,41.0,5.0,0.0,3.0,1636.0,0
2,0,0,0,51,80,1841,460,278,2.0,0.0,51.0,6.0,0.0,2.0,2319.0,0
1,0,0,0,1,27,1831,461,278,1.0,0.0,1.0,2.0,0.0,1.0,3997.0,0
1,0,0,0,1,27,1770,462,276,1.0,0.0,1.0,2.0,0.0,1.0,3997.0,0
7,0,0,0,79,109,1853,463,282,7.0,0.0,79.0,3.0,0.0,2.0,1636.0,0
13,0,0,2,109,139,1854,464,282,13.0,0.0,109.0,2.0,0.0,2.0,1636.0,0
6,0,2,16,182,245,1855,465,282,6.0,0.0,182.0,3.0,0.0,2.0,533.0,0
7,0,1,5,169,236,1857,466,282,7.0,0.0,169.0,4.0,0.0,2.0,1636.0,0
6,0,0,9,103,139,1858,467,282,6.0,0.0,103.0,10.0,0.0,6.0,533.0,0
1,0,0,0,1,25,1856,468,282,1.0,0.0,1.0,1.0,0.0,1.0,533.0,0
1,0,2,0,8,37,1860,469,284,1.0,0.0,8.0,103.0,0.0,15.0,828.0,0
5,0,1,2,79,115,1861,470,284,5.0,0.0,79.0,7.0,0.0,4.0,828.0,0
4,0,0,3,32,56,1862,471,284,4.0,0.0,32.0,3.0,0.0,3.0,2319.0,0
12,0,1,3,159,203,1863,472,284,12.0,0.0,159.0,27.0,0.0,10.0,828.0,0
16,0,4,10,159,228,1864,473,284,16.0,0.0,159.0,15.0,0.0,5.0,505.0,0
25,0,0,14,168,216,1865,474,284,25.0,0.0,168.0,6.0,0.0,3.0,5350.0,0
1,0,1,0,37,74,1866,475,284,1.0,0.0,37.0,8.0,0.0,5.0,5350.0,0
1,0,0,5,24,49,1867,476,284,1.0,0.0,24.0,53.0,0.0,13.0,1296.0,0
4,0,1,6,52,93,1868,477,284,4.0,0.0,52.0,10.0,0.0,5.0,2319.0,0
1,0,1,1,17,40,1869,478,284,1.0,0.0,17.0,7.0,0.0,4.0,1296.0,0
4,0,1,20,140,194,1870,479,284,4.0,0.0,140.0,42.0,0.0,13.0,1296.0,0
1,0,0,5,33,59,1871,480,284,1.0,0.0,33.0,7.0,0.0,2.0,665.0,0
1,0,1,3,28,57,1872,481,284,1.0,0.0,28.0,11.0,0.0,7.0,828.0,0
1,0,1,3,20,49,1873,482,284,1.0,0.0,20.0,20.0,0.0,9.0,5350.0,0
1,0,2,0,14,59,1874,483,284,1.0,0.0,14.0,79.0,0.0,18.0,5350.0,0
1,0,1,5,52,97,1875,484,284,1.0,0.0,52.0,65.0,0.0,18.0,5350.0,0
1,0,0,0,22,55,1876,485,284,1.0,0.0,22.0,2.0,0.0,1.0,3997.0,0
12,0,0,12,169,208,1877,486,284,12.0,0.0,169.0,3.0,0.0,3.0,2319.0,0
1,0,4,1,13,49,1878,487,284,1.0,0.0,13.0,26.0,0.0,11.0,2319.0,0
1,0,0,7,51,79,1879,488,284,1.0,0.0,51.0,6.0,0.0,2.0,5350.0,0
1,0,1,3,11,39,1880,489,284,1.0,0.0,11.0,19.0,0.0,9.0,828.0,0
2,0,1,3,42,72,1881,490,284,2.0,0.0,42.0,29.0,0.0,10.0,5350.0,0
137,0,3,33,1398,1675,1882,491,284,137.0,0.0,1398.0,333.0,0.0,21.0,5350.0,0
8,0,1,7,70,107,1883,492,284,8.0,0.0,70.0,34.0,0.0,11.0,828.0,0
9,0,0,0,135,179,1884,493,284,9.0,0.0,135.0,15.0,0.0,7.0,828.0,0
10,0,1,8,99,139,1885,494,284,10.0,0.0,99.0,14.0,0.0,6.0,505.0,0
12,0,0,3,80,112,1886,495,284,12.0,0.0,80.0,3.0,0.0,3.0,2319.0,0
5,0,0,5,80,111,1887,496,284,5.0,0.0,80.0,13.0,0.0,6.0,505.0,0
3,0,1,5,73,113,1889,497,284,3.0,0.0,73.0,5.0,0.0,3.0,5350.0,0
3,0,1,2,28,55,1890,498,284,3.0,0.0,28.0,21.0,0.0,8.0,1296.0,0
1,0,1,3,9,36,1891,499,284,1.0,0.0,9.0,5.0,0.0,4.0,828.0,0
3,0,0,2,24,49,1892,500,284,3.0,0.0,24.0,3.0,0.0,3.0,2319.0,0
1,0,1,0,32,68,1893,501,284,1.0,0.0,32.0,5.0,0.0,4.0,5350.0,0
11,0,0,3,68,99,1894,502,284,11.0,0.0,68.0,3.0,0.0,3.0,2319.0,0
31,0,0,16,895,1073,1895,503,284,31.0,0.0,895.0,23.0,0.0,9.0,5350.0,0
1,0,1,2,12,37,1898,504,284,1.0,0.0,12.0,3.0,0.0,2.0,2472.0,0
7,0,2,2,60,100,1896,505,284,7.0,0.0,60.0,36.0,0.0,10.0,1296.0,0
1,0,1,3,24,53,1897,506,284,1.0,0.0,24.0,8.0,0.0,6.0,828.0,0
8,0,1,7,123,163,1899,507,284,8.0,0.0,123.0,31.0,0.0,12.0,1296.0,0
1,0,3,0,8,89,1900,508,284,1.0,0.0,8.0,7.0,0.0,5.0,828.0,0
1,0,0,0,24,52,1901,509,284,1.0,0.0,24.0,9.0,0.0,6.0,828.0,0
10,0,1,12,128,178,1902,510,284,10.0,0.0,128.0,18.0,0.0,8.0,1296.0,0
8,0,2,4,64,105,1903,511,284,8.0,0.0,64.0,3.0,0.0,3.0,828.0,0
7,0,37,4,275,629,1904,512,284,7.0,0.0,275.0,27.0,0.0,8.0,5350.0,0
1,0,1,0,71,125,1905,513,284,1.0,0.0,71.0,8.0,0.0,6.0,5350.0,0
14,0,4,4,156,211,1906,514,284,14.0,0.0,156.0,30.0,0.0,12.0,224.0,0
1,0,0,0,27,90,1928,515,287,1.0,0.0,27.0,24.0,0.0,4.0,5350.0,0
1,0,0,0,24,75,1929,516,287,1.0,0.0,24.0,17.0,0.0,5.0,5350.0,0
1,0,0,1,4,25,1930,517,287,1.0,0.0,4.0,2.0,0.0,2.0,533.0,0
1,0,0,1,5,26,1931,518,287,1.0,0.0,5.0,4.0,0.0,2.0,5350.0,0
1,0,2,0,5,41,1932,519,287,1.0,0.0,5.0,21.0,0.0,7.0,1296.0,0
1,0,1,1,5,54,1933,520,287,1.0,0.0,5.0,14.0,0.0,7.0,2319.0,0
1,0,0,1,4,25,1934,521,287,1.0,0.0,4.0,5.0,0.0,5.0,1296.0,0
1,0,0,0,24,82,1935,522,287,1.0,0.0,24.0,8.0,0.0,5.0,2319.0,0
1,0,0,0,6,28,1936,523,287,1.0,0.0,6.0,1.0,0.0,1.0,1636.0,0
1,0,0,0,19,54,1937,524,287,1.0,0.0,19.0,8.0,0.0,4.0,2319.0,0
1,0,0,1,4,25,1938,525,287,1.0,0.0,4.0,2.0,0.0,2.0,533.0,0
1,0,1,4,12,43,1939,526,287,1.0,0.0,12.0,10.0,0.0,6.0,2319.0,0
1,0,0,1,11,33,1940,527,287,1.0,0.0,11.0,9.0,0.0,3.0,5350.0,0
3,0,3,1,35,69,1941,528,287,3.0,0.0,35.0,1.0,0.0,1.0,2319.0,0
1,0,0,3,6,28,1942,529,287,1.0,0.0,6.0,1.0,0.0,1.0,2319.0,0
1,0,0,0,19,59,1943,530,287,1.0,0.0,19.0,11.0,0.0,5.0,5350.0,0
1,0,2,2,9,41,1944,531,287,1.0,0.0,9.0,8.0,0.0,4.0,5350.0,0
1,0,0,1,4,25,1945,532,287,1.0,0.0,4.0,1.0,0.0,1.0,533.0,0
5,0,1,8,57,89,1952,533,290,5.0,0.0,57.0,8.0,0.0,5.0,2319.0,0
1,0,0,1,24,50,1953,534,291,1.0,0.0,24.0,4.0,0.0,2.0,224.0,0
1,0,0,2,24,51,1954,535,291,1.0,0.0,24.0,3.0,0.0,2.0,533.0,0
2,0,0,6,45,73,1955,536,291,2.0,0.0,45.0,6.0,0.0,1.0,533.0,0
1,0,0,4,7,30,1956,537,291,1.0,0.0,7.0,2.0,0.0,1.0,533.0,0
1,0,0,2,8,29,1957,538,292,1.0,0.0,8.0,1.0,0.0,1.0,533.0,0
1,0,0,2,9,31,1958,539,292,1.0,0.0,9.0,3.0,0.0,1.0,533.0,0
1,0,0,3,13,36,1959,540,292,1.0,0.0,13.0,9.0,0.0,6.0,5350.0,0
1,0,0,2,8,29,1960,541,292,1.0,0.0,8.0,6.0,0.0,3.0,310.0,0
1,0,2,1,25,53,1961,542,292,1.0,0.0,25.0,7.0,0.0,5.0,310.0,0
1,0,0,2,8,29,1962,543,292,1.0,0.0,8.0,3.0,0.0,3.0,310.0,0
1,0,0,2,8,29,1963,544,292,1.0,0.0,8.0,6.0,0.0,4.0,310.0,0
1,0,0,2,8,29,1964,545,292,1.0,0.0,8.0,3.0,0.0,3.0,310.0,0
2,0,0,3,26,52,1965,546,292,2.0,0.0,26.0,10.0,0.0,5.0,310.0,0
1,0,0,2,8,29,1966,547,292,1.0,0.0,8.0,3.0,0.0,2.0,310.0,0
1,0,0,2,8,29,1967,548,292,1.0,0.0,8.0,4.0,0.0,3.0,310.0,0
1,0,0,2,8,29,1968,549,292,1.0,0.0,8.0,4.0,0.0,2.0,310.0,0
10,0,3,21,254,368,1969,550,292,10.0,0.0,254.0,14.0,0.0,8.0,1296.0,0
3,0,1,6,46,83,1971,551,292,3.0,0.0,46.0,5.0,0.0,4.0,5350.0,0
1,0,1,1,8,33,1972,552,292,1.0,0.0,8.0,2.0,0.0,1.0,5350.0,0
1,0,0,1,8,29,1970,553,292,1.0,0.0,8.0,1.0,0.0,1.0,533.0,0
1,0,0,2,8,29,1973,554,293,1.0,0.0,8.0,1.0,0.0,1.0,828.0,0
1,0,0,3,14,37,1974,555,293,1.0,0.0,14.0,5.0,0.0,4.0,310.0,0
1,0,0,2,10,32,1975,556,293,1.0,0.0,10.0,4.0,0.0,2.0,310.0,0
1,0,0,3,14,37,1976,557,293,1.0,0.0,14.0,3.0,0.0,3.0,310.0,0
