numberOfVersionsUntil:,numberOfFixesUntil:,numberOfRefactoringsUntil:,numberOfAuthorsUntil:,linesAddedUntil:,maxLinesAddedUntil:,avgLinesAddedUntil:,linesRemovedUntil:,maxLinesRemovedUntil:,avgLinesRemovedUntil:,codeChurnUntil:,maxCodeChurnUntil:,avgCodeChurnUntil:,ageWithRespectTo:,weightedAgeWithRespectTo:,target,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs
13,1,0,8,61.0,23.0,469.231,41.0,19.0,315.385,20.0,13.0,153.846,335.286,207.827,0,0,0,0,0
18,1,0,6,515.0,266.0,286.111,485.0,289.0,269.444,30.0,83.0,166.667,335.286,117.004,0,0,0,0,0
14,0,0,3,172.0,85.0,122.857,205.0,138.0,146.429,-33.0,22.0,-235.714,128.429,57.289,1,0,0,0,0
4,0,0,2,40.0,34.0,10.0,10.0,8.0,2.5,30.0,33.0,7.5,105.0,136.643,0,0,0,0,0
5,0,1,2,41.0,31.0,8.2,54.0,52.0,10.8,-13.0,6.0,-2.6,84.0,383.798,0,0,0,0,0
3,0,0,2,19.0,17.0,633.333,23.0,20.0,766.667,-4.0,0.0,-133.333,715.714,62.406,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.286,0.0,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.857,0.0,0,0,0,0,0
5,0,0,2,199.0,93.0,39.8,19.0,18.0,3.8,180.0,93.0,36.0,122.429,579.756,0,0,0,0,0
18,1,0,7,227.0,103.0,126.111,163.0,90.0,905.556,64.0,30.0,355.556,335.286,119.741,0,0,0,0,0
2,0,0,2,3.0,3.0,1.5,8.0,8.0,4.0,-5.0,0.0,-2.5,147.571,113.429,0,0,0,0,0
2,1,0,2,5.0,5.0,2.5,9.0,9.0,4.5,-4.0,0.0,-2.0,36.0,3.0,0,0,0,0,0
6,0,1,2,38.0,34.0,633.333,64.0,60.0,106.667,-26.0,0.0,-433.333,108.143,685.188,0,0,0,0,0
4,0,0,3,6.0,3.0,1.5,10.0,4.0,2.5,-4.0,0.0,-1.0,183.857,133.0,0,0,0,0,0
4,0,0,3,10.0,5.0,2.5,7.0,3.0,1.75,3.0,2.0,0.75,183.857,119.6,0,0,0,0,0
8,1,0,6,40.0,13.0,5.0,35.0,20.0,4.375,5.0,10.0,0.625,294.0,959.214,0,0,0,0,0
5,0,0,3,23.0,10.0,4.6,11.0,10.0,2.2,12.0,10.0,2.4,854.286,294.472,0,0,0,0,0
54,2,0,10,1084.0,181.0,200.741,901.0,140.0,166.852,183.0,124.0,338.889,335.286,140.557,0,0,0,0,0
7,0,0,3,309.0,137.0,441.429,42.0,37.0,6.0,267.0,137.0,381.429,140.0,998.104,0,0,0,0,0
25,1,0,8,152.0,49.0,6.08,179.0,67.0,7.16,-27.0,24.0,-1.08,258.857,78.625,1,0,1,0,0
12,0,0,6,25.0,4.0,208.333,36.0,15.0,3.0,-11.0,3.0,-0.916667,241.0,727.657,0,0,0,0,0
7,0,0,3,87.0,32.0,124.286,8.0,4.0,114.286,79.0,32.0,112.857,154.857,138.966,0,0,0,0,0
3,0,0,3,10.0,9.0,333.333,11.0,10.0,366.667,-1.0,0.0,-0.333333,133.571,88.3,0,0,0,0,0
5,0,0,4,14.0,10.0,2.8,4.0,2.0,0.8,10.0,10.0,2.0,125.286,184.898,0,0,0,0,0
29,1,1,6,184.0,35.0,634.483,223.0,41.0,768.966,-39.0,30.0,-134.483,227.429,641.933,1,0,0,0,0
37,1,1,9,352.0,83.0,951.351,319.0,74.0,862.162,33.0,17.0,0.891892,335.286,139.881,0,0,0,0,0
7,0,0,3,66.0,26.0,942.857,7.0,5.0,1.0,59.0,26.0,842.857,150.0,627.489,0,0,0,0,0
141,2,1,7,3012.0,537.0,213.617,2790.0,656.0,197.872,222.0,446.0,157.447,233.143,689.672,1,0,1,1,0
4,1,0,3,16.0,10.0,4.0,10.0,8.0,2.5,6.0,10.0,1.5,131.286,26.875,0,0,0,0,0
25,0,0,3,1322.0,560.0,52.88,609.0,327.0,24.36,713.0,559.0,28.52,992.857,419.115,0,0,0,0,0
3,0,0,1,45.0,28.0,15.0,28.0,22.0,933.333,17.0,11.0,566.667,342.857,0.8,0,0,0,0,0
14,0,0,4,408.0,126.0,291.429,147.0,30.0,10.5,261.0,103.0,186.429,438.571,199.919,1,0,1,1,0
25,2,1,6,157.0,25.0,6.28,147.0,48.0,5.88,10.0,23.0,0.4,335.286,106.793,0,0,0,0,0
9,1,0,6,72.0,37.0,8.0,42.0,12.0,466.667,30.0,25.0,333.333,294.143,101.081,0,0,0,0,0
36,1,0,6,628.0,150.0,174.444,271.0,92.0,752.778,357.0,97.0,991.667,188.571,58.167,1,0,0,0,0
5,0,0,3,20.0,11.0,4.0,24.0,15.0,4.8,-4.0,0.0,-0.8,564.286,137.786,0,0,0,0,0
5,0,0,3,17.0,8.0,3.4,15.0,13.0,3.0,2.0,8.0,0.4,102.0,321.092,0,0,0,0,0
9,0,0,5,26.0,10.0,288.889,23.0,12.0,255.556,3.0,10.0,0.333333,227.429,60.044,0,0,0,0,0
9,1,0,3,133.0,104.0,147.778,49.0,29.0,544.444,84.0,100.0,933.333,881.429,10.247,0,0,0,0,0
33,2,0,6,547.0,144.0,165.758,345.0,125.0,104.545,202.0,144.0,612.121,227.429,972.126,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.286,0.0,0,0,0,0,0
9,0,0,2,118.0,75.0,131.111,120.0,75.0,133.333,-2.0,75.0,-0.222222,592.857,0.784504,0,0,0,0,0
16,0,0,5,143.0,56.0,89.375,103.0,39.0,64.375,40.0,43.0,2.5,104.286,223.427,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.286,0.0,0,0,0,0,0
14,1,0,6,64.0,19.0,457.143,51.0,19.0,364.286,13.0,10.0,0.928571,335.286,163.783,0,0,0,0,0
3,0,0,1,22.0,18.0,733.333,6.0,6.0,2.0,16.0,18.0,533.333,512.857,462.338,0,0,0,0,0
25,0,0,5,125.0,18.0,5.0,723.0,632.0,28.92,-598.0,12.0,-23.92,170.286,380.983,0,0,0,0,0
20,0,0,8,218.0,56.0,10.9,418.0,245.0,20.9,-200.0,31.0,-10.0,257.429,108.011,0,0,0,0,0
13,1,0,5,66.0,19.0,507.692,100.0,39.0,769.231,-34.0,10.0,-261.538,302.571,306.255,0,0,0,0,0
33,1,0,8,508.0,107.0,153.939,548.0,302.0,166.061,-40.0,72.0,-121.212,301.286,101.663,0,0,0,0,0
30,0,0,4,907.0,271.0,302.333,217.0,74.0,723.333,690.0,271.0,23.0,147.0,27.359,0,0,0,0,0
5,0,0,3,55.0,26.0,11.0,3.0,2.0,0.6,52.0,26.0,10.4,140.0,441.558,0,0,0,0,0
15,0,0,6,147.0,56.0,9.8,98.0,28.0,653.333,49.0,55.0,326.667,246.571,158.308,0,0,0,0,0
5,0,0,3,179.0,83.0,35.8,20.0,14.0,4.0,159.0,83.0,31.8,122.429,758.579,0,0,0,0,0
2,0,1,2,21.0,21.0,10.5,32.0,32.0,16.0,-11.0,0.0,-5.5,955.714,585.714,0,0,0,0,0
3,0,0,2,6.0,5.0,2.0,4.0,3.0,133.333,2.0,2.0,0.666667,158.286,315.476,0,0,0,0,0
7,0,2,4,29.0,17.0,414.286,31.0,23.0,442.857,-2.0,3.0,-0.285714,955.714,389.261,0,0,0,0,0
16,0,0,5,256.0,58.0,16.0,70.0,46.0,4.375,186.0,58.0,11.625,149.857,529.375,0,0,0,0,0
3,0,0,3,2.0,1.0,0.666667,2.0,1.0,0.666667,0.0,0.0,0.0,128.143,463.571,0,0,0,0,0
3,0,0,1,9.0,7.0,3.0,6.0,6.0,2.0,3.0,2.0,1.0,494.286,107.778,0,0,0,0,0
9,0,0,2,180.0,136.0,20.0,223.0,136.0,247.778,-43.0,136.0,-477.778,592.857,0.650794,0,0,0,0,0
13,1,0,6,89.0,43.0,684.615,84.0,30.0,646.154,5.0,30.0,0.384615,333.143,685.746,0,0,0,0,0
6,0,0,2,157.0,75.0,261.667,9.0,6.0,1.5,148.0,75.0,246.667,611.429,209.736,0,0,0,0,0
4,0,0,2,12.0,4.0,3.0,8.0,4.0,2.0,4.0,2.0,1.0,138.429,489.524,0,0,0,0,0
8,0,2,1,42.0,10.0,5.25,58.0,18.0,7.25,-16.0,9.0,-2.0,522.857,190.714,0,0,0,0,0
32,1,1,5,2019.0,637.0,630.937,843.0,299.0,263.438,1176.0,637.0,36.75,114.857,778.051,1,0,0,0,0
19,0,0,5,602.0,394.0,316.842,330.0,300.0,173.684,272.0,394.0,143.158,156.571,630.043,0,0,0,0,0
8,0,0,3,401.0,181.0,50.125,50.0,44.0,6.25,351.0,181.0,43.875,140.0,857.214,0,0,0,0,0
2,0,1,2,11.0,11.0,5.5,13.0,13.0,6.5,-2.0,0.0,-1.0,108.143,74.0,0,0,0,0,0
4,0,0,2,63.0,33.0,15.75,31.0,30.0,7.75,32.0,26.0,8.0,183.857,799.728,0,0,0,0,0
43,1,0,8,541.0,87.0,125.814,352.0,60.0,818.605,189.0,62.0,439.535,297.571,116.69,0,0,0,0,0
11,1,0,6,41.0,9.0,372.727,46.0,16.0,418.182,-5.0,4.0,-0.454545,335.286,137.794,0,0,0,0,0
22,1,0,5,571.0,224.0,259.545,348.0,158.0,158.182,223.0,165.0,101.364,335.286,249.617,1,0,1,0,0
38,1,0,7,161.0,31.0,423.684,175.0,37.0,460.526,-14.0,21.0,-0.368421,258.857,100.646,0,0,0,0,0
2,0,0,2,12.0,12.0,6.0,18.0,18.0,9.0,-6.0,0.0,-3.0,110.0,758.571,0,0,0,0,0
2,0,0,2,11.0,11.0,5.5,20.0,20.0,10.0,-9.0,0.0,-4.5,644.286,302.857,0,0,0,0,0
2,0,0,2,9.0,9.0,4.5,10.0,10.0,5.0,-1.0,0.0,-0.5,96.0,598.571,0,0,0,0,0
31,3,2,3,911.0,304.0,293.871,262.0,95.0,845.161,649.0,304.0,209.355,155.429,317.155,1,0,1,0,0
9,0,0,3,117.0,73.0,13.0,115.0,73.0,127.778,2.0,73.0,0.222222,592.857,102.564,0,0,0,0,0
4,0,0,2,64.0,31.0,16.0,2.0,2.0,0.5,62.0,31.0,15.5,151.0,379.688,0,0,0,0,0
28,2,0,7,525.0,93.0,18.75,227.0,64.0,810.714,298.0,71.0,106.429,331.714,691.657,0,0,0,0,0
15,1,0,6,78.0,16.0,5.2,83.0,30.0,553.333,-5.0,10.0,-0.333333,305.0,108.108,0,0,0,0,0
3,0,0,3,28.0,18.0,933.333,22.0,22.0,733.333,6.0,10.0,2.0,974.286,699.694,0,0,0,0,0
9,0,0,2,154.0,121.0,171.111,160.0,121.0,177.778,-6.0,121.0,-0.666667,592.857,0.538033,0,0,0,0,0
9,0,0,5,93.0,55.0,103.333,54.0,24.0,6.0,39.0,31.0,433.333,187.143,67.298,1,0,0,0,0
4,0,0,2,145.0,62.0,36.25,25.0,25.0,6.25,120.0,62.0,30.0,59.0,390.542,0,0,0,0,0
11,0,0,2,182.0,75.0,165.455,32.0,18.0,290.909,150.0,75.0,136.364,156.429,160.526,0,0,0,0,0
8,2,0,3,39.0,28.0,4.875,63.0,44.0,7.875,-24.0,3.0,-3.0,104.429,611.245,1,0,0,0,0
28,1,0,7,1082.0,181.0,386.429,952.0,236.0,34.0,130.0,98.0,464.286,263.429,53.422,0,0,0,0,0
10,0,0,3,168.0,56.0,16.8,29.0,17.0,2.9,139.0,56.0,13.9,156.0,146.463,0,0,0,0,0
22,1,0,6,447.0,107.0,203.182,170.0,58.0,772.727,277.0,102.0,125.909,189.429,664.506,0,0,0,0,0
14,1,0,4,61.0,19.0,435.714,48.0,20.0,342.857,13.0,10.0,0.928571,201.286,705.035,0,0,0,0,0
5,1,1,3,26.0,23.0,5.2,42.0,38.0,8.4,-16.0,0.0,-3.2,955.714,553.571,0,0,0,0,0
46,1,0,8,1922.0,460.0,417.826,1239.0,292.0,269.348,683.0,304.0,148.478,302.286,111.785,0,0,0,0,0
7,1,0,2,221.0,100.0,315.714,60.0,42.0,857.143,161.0,100.0,23.0,611.429,287.072,0,0,0,0,0
2,0,0,2,4.0,4.0,2.0,6.0,6.0,3.0,-2.0,0.0,-1.0,151.143,117.0,0,0,0,0,0
3,0,1,2,41.0,39.0,136.667,70.0,68.0,233.333,-29.0,0.0,-966.667,955.714,582.578,0,0,0,0,0
2,0,0,2,11.0,11.0,5.5,14.0,14.0,7.0,-3.0,0.0,-1.5,98.0,638.571,0,0,0,0,0
12,0,0,5,827.0,301.0,689.167,139.0,98.0,115.833,688.0,301.0,573.333,611.429,590.672,0,0,0,0,0
21,1,0,9,122.0,42.0,580.952,86.0,15.0,409.524,36.0,27.0,171.429,302.571,110.289,0,0,0,0,0
12,0,0,4,47.0,14.0,391.667,50.0,17.0,416.667,-3.0,14.0,-0.25,188.429,890.882,0,0,0,0,0
6,0,0,3,157.0,73.0,261.667,15.0,12.0,2.5,142.0,73.0,236.667,140.0,580.983,1,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.286,0.0,0,0,0,0,0
3,0,0,2,54.0,38.0,18.0,121.0,68.0,403.333,-67.0,0.0,-223.333,531.429,137.513,0,0,0,0,0
18,1,0,9,90.0,26.0,5.0,49.0,20.0,272.222,41.0,10.0,227.778,335.286,184.081,0,0,0,0,0
3,0,0,3,40.0,30.0,133.333,30.0,30.0,10.0,10.0,10.0,333.333,138.429,794.643,1,0,0,0,0
12,0,0,3,301.0,65.0,250.833,273.0,123.0,22.75,28.0,59.0,233.333,144.429,459.606,0,0,0,0,0
0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
13,0,0,5,243.0,91.0,186.923,29.0,10.0,223.077,214.0,91.0,164.615,151.143,201.869,1,0,1,0,0
14,2,0,8,53.0,23.0,378.571,43.0,15.0,307.143,10.0,8.0,0.714286,335.286,110.288,0,0,0,0,0
7,1,0,3,11.0,4.0,157.143,16.0,7.0,228.571,-5.0,1.0,-0.714286,153.429,773.507,0,0,0,0,0
4,0,0,2,16.0,10.0,4.0,8.0,7.0,2.0,8.0,10.0,2.0,924.286,220.179,0,0,0,0,0
29,1,0,7,599.0,124.0,206.552,322.0,72.0,111.034,277.0,88.0,955.172,240.714,936.301,1,0,0,0,0
3,0,0,3,4.0,2.0,133.333,3.0,2.0,1.0,1.0,1.0,0.333333,116.143,500.714,0,0,0,0,0
12,0,0,3,310.0,141.0,258.333,182.0,129.0,151.667,128.0,114.0,106.667,74.0,137.263,1,0,1,0,0
6,3,0,2,177.0,147.0,29.5,54.0,29.0,9.0,123.0,126.0,20.5,532.857,203.519,0,0,0,0,0
13,1,0,6,48.0,10.0,369.231,48.0,14.0,369.231,0.0,4.0,0.0,335.286,163.009,0,0,0,0,0
3,0,1,2,22.0,20.0,733.333,51.0,46.0,17.0,-29.0,0.0,-966.667,46.0,125.065,0,0,0,0,0
31,0,0,4,474.0,112.0,152.903,209.0,67.0,674.194,265.0,112.0,854.839,147.0,210.199,0,0,0,0,0
13,1,0,3,120.0,38.0,923.077,40.0,23.0,307.692,80.0,38.0,615.385,151.143,251.155,0,0,0,0,0
2,0,1,2,6.0,6.0,3.0,11.0,11.0,5.5,-5.0,0.0,-2.5,108.143,74.0,0,0,0,0,0
6,1,0,2,29.0,14.0,483.333,19.0,17.0,316.667,10.0,9.0,166.667,105.857,632.808,0,0,0,0,0
15,0,0,2,157.0,61.0,104.667,45.0,12.0,3.0,112.0,61.0,746.667,149.143,264.422,0,0,0,0,0
3,0,0,1,79.0,70.0,263.333,6.0,6.0,2.0,73.0,64.0,243.333,292.857,34.774,0,0,0,0,0
17,2,0,6,116.0,41.0,682.353,94.0,21.0,552.941,22.0,20.0,129.412,335.286,109.248,0,0,0,0,0
7,0,0,3,100.0,41.0,142.857,87.0,44.0,124.286,13.0,11.0,185.714,183.857,514.429,0,0,0,0,0
2,0,0,2,16.0,16.0,8.0,18.0,18.0,9.0,-2.0,0.0,-1.0,922.857,581.429,0,0,0,0,0
3,0,0,2,25.0,17.0,833.333,18.0,17.0,6.0,7.0,16.0,233.333,69.0,289.314,0,0,0,0,0
5,0,0,3,139.0,64.0,27.8,18.0,13.0,3.6,121.0,64.0,24.2,584.286,118.602,0,0,0,0,0
17,1,0,4,319.0,104.0,187.647,161.0,91.0,947.059,158.0,72.0,929.412,151.143,371.738,0,0,0,0,0
9,1,2,3,21.0,10.0,233.333,8.0,2.0,0.888889,13.0,10.0,144.444,128.286,151.905,0,0,0,0,0
12,1,0,6,53.0,11.0,441.667,49.0,15.0,408.333,4.0,4.0,0.333333,335.286,170.819,0,0,0,0,0
10,0,0,5,307.0,131.0,30.7,16.0,12.0,1.6,291.0,131.0,29.1,151.143,116.361,0,0,0,0,0
20,0,0,4,1011.0,314.0,50.55,263.0,93.0,13.15,748.0,314.0,37.4,149.143,182.035,1,0,0,0,0
63,3,1,8,742.0,85.0,117.778,711.0,148.0,112.857,31.0,69.0,0.492063,335.286,135.849,0,0,0,0,0
3,0,0,1,216.0,214.0,72.0,240.0,238.0,80.0,-24.0,0.0,-8.0,494.286,133.056,0,0,0,0,0
13,0,0,3,491.0,161.0,377.692,377.0,179.0,29.0,114.0,93.0,876.923,494.286,137.495,0,0,0,0,0
28,1,0,6,529.0,142.0,188.929,382.0,117.0,136.429,147.0,112.0,5.25,189.286,497.132,0,0,0,0,0
15,1,0,7,117.0,28.0,7.8,91.0,22.0,606.667,26.0,14.0,173.333,335.286,145.156,0,0,0,0,0
2,0,0,2,4.0,4.0,2.0,9.0,9.0,4.5,-5.0,0.0,-2.5,944.286,602.857,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.286,0.0,0,0,0,0,0
7,1,0,3,41.0,24.0,585.714,18.0,13.0,257.143,23.0,24.0,328.571,104.429,427.247,0,0,0,0,0
2,0,0,2,6.0,6.0,3.0,9.0,9.0,4.5,-3.0,0.0,-1.5,944.286,602.857,0,0,0,0,0
14,0,0,2,142.0,31.0,101.429,82.0,30.0,585.714,60.0,25.0,428.571,992.857,215.412,0,0,0,0,0
25,2,1,5,400.0,90.0,16.0,478.0,171.0,19.12,-78.0,89.0,-3.12,852.857,390.829,1,0,1,0,0
2,0,0,2,3.0,3.0,1.5,14.0,14.0,7.0,-11.0,0.0,-5.5,104.429,702.857,1,0,0,0,0
5,0,0,3,27.0,13.0,5.4,21.0,19.0,4.2,6.0,13.0,1.2,98.0,448.677,0,0,0,0,0
2,0,1,2,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,955.714,585.714,0,0,0,0,0
3,0,0,3,13.0,12.0,433.333,67.0,46.0,223.333,-54.0,0.0,-18.0,106.143,675.275,0,0,0,0,0
14,0,0,6,104.0,27.0,742.857,73.0,23.0,521.429,31.0,20.0,221.429,239.0,952.527,0,0,0,0,0
6,0,0,2,88.0,41.0,146.667,8.0,5.0,133.333,80.0,41.0,133.333,611.429,232.143,0,0,0,0,0
2,0,0,1,2.0,2.0,1.0,4.0,4.0,2.0,-2.0,0.0,-1.0,435.714,742.857,0,0,0,0,0
45,1,1,8,866.0,152.0,192.444,544.0,140.0,120.889,322.0,132.0,715.556,333.286,147.271,0,0,0,0,0
5,0,0,2,179.0,86.0,35.8,8.0,8.0,1.6,171.0,86.0,34.2,595.714,156.584,0,0,0,0,0
15,0,0,3,243.0,98.0,16.2,65.0,35.0,433.333,178.0,98.0,118.667,147.0,110.864,0,0,0,0,0
6,0,0,3,493.0,212.0,821.667,48.0,47.0,8.0,445.0,212.0,741.667,611.429,377.021,0,0,0,0,0
5,0,0,5,11.0,4.0,2.2,11.0,5.0,2.2,0.0,1.0,0.0,287.143,170.935,0,0,0,0,0
11,0,0,5,90.0,41.0,818.182,35.0,12.0,318.182,55.0,38.0,5.0,227.429,958.063,0,0,0,0,0
57,1,0,7,549.0,109.0,963.158,516.0,108.0,905.263,33.0,96.0,0.578947,297.571,521.124,1,0,0,0,0
29,0,0,7,693.0,123.0,238.966,909.0,304.0,313.448,-216.0,96.0,-744.828,182.286,466.689,1,0,0,0,0
8,1,0,7,48.0,23.0,6.0,18.0,6.0,2.25,30.0,23.0,3.75,331.0,177.854,0,0,0,0,0
16,1,0,7,100.0,22.0,6.25,60.0,15.0,3.75,40.0,18.0,2.5,335.286,146.501,0,0,0,0,0
9,0,0,3,485.0,174.0,538.889,105.0,65.0,116.667,380.0,174.0,422.222,611.429,416.789,0,0,0,0,0
5,0,0,3,78.0,42.0,15.6,70.0,58.0,14.0,8.0,24.0,1.6,151.143,705.458,0,0,0,0,0
3,0,0,3,11.0,6.0,366.667,11.0,10.0,366.667,0.0,5.0,0.0,118.143,413.117,1,0,0,0,0
26,2,0,8,320.0,49.0,123.077,176.0,63.0,676.923,144.0,49.0,553.846,305.286,102.246,0,0,0,0,0
2,1,0,2,3.0,3.0,1.5,3.0,3.0,1.5,0.0,0.0,0.0,324.286,0.142857,0,0,0,0,0
15,0,0,2,341.0,107.0,227.333,207.0,79.0,13.8,134.0,89.0,893.333,104.143,300.637,0,0,0,0,0
7,0,0,3,205.0,91.0,292.857,52.0,26.0,742.857,153.0,91.0,218.571,781.429,190.132,0,0,0,0,0
40,1,2,8,535.0,123.0,13.375,499.0,105.0,12.475,36.0,65.0,0.9,227.429,956.828,0,0,0,0,0
3,0,1,3,9.0,8.0,3.0,9.0,8.0,3.0,0.0,0.0,0.0,955.714,553.651,0,0,0,0,0
4,0,0,2,104.0,50.0,26.0,4.0,4.0,1.0,100.0,50.0,25.0,151.143,46.978,0,0,0,0,0
6,0,0,3,71.0,33.0,118.333,7.0,4.0,116.667,64.0,33.0,106.667,151.143,567.807,0,0,0,0,0
12,1,0,6,35.0,10.0,291.667,24.0,6.0,2.0,11.0,10.0,0.916667,228.0,74.551,0,0,0,0,0
3,0,0,3,17.0,10.0,566.667,10.0,10.0,333.333,7.0,10.0,233.333,139.286,494.454,0,0,0,0,0
4,1,0,2,54.0,26.0,13.5,3.0,3.0,0.75,51.0,26.0,12.75,544.286,0.814815,0,0,0,0,0
6,0,0,1,45.0,18.0,7.5,28.0,14.0,466.667,17.0,11.0,283.333,32.0,402.857,0,0,0,0,0
11,0,0,5,219.0,175.0,199.091,202.0,158.0,183.636,17.0,17.0,154.545,335.286,197.595,1,0,0,0,0
7,0,0,4,17.0,8.0,242.857,12.0,5.0,171.429,5.0,7.0,0.714286,128.143,449.244,0,0,0,0,0
4,0,0,3,22.0,9.0,5.5,20.0,14.0,5.0,2.0,5.0,0.5,551.429,157.727,0,0,0,0,0
4,0,0,2,13.0,8.0,3.25,30.0,20.0,7.5,-17.0,2.0,-4.25,118.143,659.341,0,0,0,0,0
40,0,0,8,729.0,135.0,18.225,1144.0,444.0,28.6,-415.0,134.0,-10.375,227.429,75.826,0,0,0,0,0
19,0,0,6,157.0,31.0,826.316,94.0,48.0,494.737,63.0,28.0,331.579,227.429,589.445,0,0,0,0,0
14,2,0,7,146.0,52.0,104.286,70.0,35.0,5.0,76.0,52.0,542.857,335.286,145.402,0,0,0,0,0
5,0,1,3,123.0,103.0,24.6,32.0,28.0,6.4,91.0,103.0,18.2,774.286,598.026,0,0,0,0,0
15,1,0,9,109.0,44.0,726.667,62.0,20.0,413.333,47.0,42.0,313.333,335.286,198.967,0,0,0,0,0
6,0,1,4,106.0,59.0,176.667,80.0,58.0,133.333,26.0,23.0,433.333,955.714,473.086,0,0,0,0,0
2,0,0,1,4.0,4.0,2.0,4.0,4.0,2.0,0.0,0.0,0.0,81.0,468.571,0,0,0,0,0
18,1,0,5,127.0,33.0,705.556,132.0,45.0,733.333,-5.0,9.0,-0.277778,223.0,511.507,0,0,0,0,0
4,0,0,4,58.0,39.0,14.5,26.0,26.0,6.5,32.0,13.0,8.0,132.286,849.631,0,0,0,0,0
16,1,0,5,152.0,32.0,9.5,56.0,26.0,3.5,96.0,32.0,6.0,106.429,392.096,1,0,1,0,0
12,0,0,2,826.0,242.0,688.333,268.0,86.0,223.333,558.0,156.0,46.5,178.571,457.523,0,0,0,0,0
16,0,0,2,822.0,293.0,51.375,249.0,60.0,155.625,573.0,293.0,358.125,149.143,771.794,1,0,0,0,0
6,1,1,3,17.0,10.0,283.333,7.0,3.0,116.667,10.0,10.0,166.667,150.429,322.269,0,0,0,0,0
4,0,0,1,36.0,23.0,9.0,29.0,25.0,7.25,7.0,9.0,1.75,964.286,616.032,1,0,1,0,0
2,0,0,2,13.0,13.0,6.5,14.0,14.0,7.0,-1.0,0.0,-0.5,838.571,497.143,0,0,0,0,0
14,1,0,8,147.0,51.0,10.5,97.0,48.0,692.857,50.0,51.0,357.143,333.143,110.344,0,0,0,0,0
3,1,0,2,2.0,1.0,0.666667,2.0,1.0,0.666667,0.0,0.0,0.0,59.0,124.286,0,0,0,0,0
7,1,0,6,55.0,38.0,785.714,41.0,30.0,585.714,14.0,8.0,2.0,335.286,238.678,0,0,0,0,0
4,0,0,2,144.0,66.0,36.0,17.0,17.0,4.25,127.0,66.0,31.75,122.429,925.595,0,0,0,0,0
3,0,1,1,36.0,25.0,12.0,49.0,48.0,163.333,-13.0,10.0,-433.333,458.571,905.159,0,0,0,0,0
15,0,0,3,310.0,98.0,206.667,73.0,29.0,486.667,237.0,98.0,15.8,151.143,198.433,0,0,0,0,0
18,0,0,8,156.0,24.0,866.667,126.0,23.0,7.0,30.0,20.0,166.667,241.0,866.639,0,0,0,0,0
3,0,0,2,5.0,3.0,166.667,2.0,1.0,0.666667,3.0,2.0,1.0,32.0,104.286,0,0,0,0,0
33,2,0,8,446.0,119.0,135.152,310.0,110.0,939.394,136.0,51.0,412.121,335.286,170.02,0,0,0,0,0
10,1,0,5,66.0,29.0,6.6,44.0,11.0,4.4,22.0,18.0,2.2,240.714,441.126,0,0,0,0,0
3,0,0,2,20.0,13.0,666.667,47.0,30.0,156.667,-27.0,0.0,-9.0,110.857,788.643,0,0,0,0,0
65,2,0,8,993.0,127.0,152.769,544.0,156.0,836.923,449.0,74.0,690.769,227.429,979.691,0,0,0,0,0
3,0,0,2,15.0,10.0,5.0,10.0,10.0,333.333,5.0,10.0,166.667,187.429,519.524,0,0,0,0,0
11,0,0,4,49.0,10.0,445.455,41.0,12.0,372.727,8.0,10.0,0.727273,190.143,741.283,0,0,0,0,0
10,2,0,3,117.0,44.0,11.7,24.0,13.0,2.4,93.0,44.0,9.3,150.571,917.094,0,0,0,0,0
16,1,0,7,72.0,12.0,4.5,80.0,29.0,5.0,-8.0,8.0,-0.5,335.286,173.083,0,0,0,0,0
29,1,0,6,377.0,109.0,13.0,224.0,61.0,772.414,153.0,104.0,527.586,189.286,609.003,0,0,0,0,0
1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.286,0.0,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.429,0.0,0,0,0,0,0
3,0,1,1,10.0,10.0,333.333,1.0,1.0,0.333333,9.0,10.0,3.0,982.857,285.714,0,0,0,0,0
6,0,0,2,80.0,32.0,133.333,7.0,5.0,116.667,73.0,32.0,121.667,122.429,156.821,0,0,0,0,0
37,2,0,8,1158.0,340.0,312.973,907.0,294.0,245.135,251.0,122.0,678.378,335.286,970.822,0,0,0,0,0
6,0,0,2,266.0,158.0,443.333,108.0,87.0,18.0,158.0,158.0,263.333,154.857,483.942,0,0,0,0,0
