McCC,CLOC,LLOC,Number of previous modifications,Number of previous fixes,Number of committers,Number of developer commits,target
48,0,393,12,0,7,7,0
1,0,19,5,0,4,3997,0
8,0,69,5,0,4,3997,0
17,0,187,7,0,5,412,0
10,0,144,9,0,5,1634,0
8,0,120,5,0,4,3997,0
6,0,101,5,0,4,3997,0
3,0,30,5,0,4,3997,0
1,0,8,5,0,4,3997,0
1,0,22,5,0,4,3997,0
9,0,58,5,0,4,3997,0
4,0,29,5,0,4,3997,0
1,0,6,6,0,4,3997,0
1,0,7,5,0,4,3997,0
1,0,2,3,0,2,3997,0
5,0,33,5,0,4,3997,0
1,0,11,10,0,7,505,0
1,0,6,10,0,7,505,0
4,0,115,10,0,7,505,0
16,0,83,10,0,7,505,0
11,0,83,14,0,8,505,0
4,0,50,10,0,7,505,0
1,0,10,9,0,7,505,0
7,0,59,10,0,7,505,0
21,0,267,96,0,16,3997,0
3,0,134,8,0,6,505,0
1,0,37,19,0,10,505,0
29,0,265,10,0,8,236,0
6,0,56,24,0,12,3997,0
7,0,45,12,0,8,505,0
11,0,215,20,0,10,412,0
12,0,159,19,0,13,828,0
1,0,63,9,0,7,505,0
2,0,44,10,0,8,236,0
1,0,7,9,0,7,505,0
1,0,6,9,0,7,505,0
1,0,8,9,0,7,505,0
1,0,5,9,0,7,505,0
1,0,6,9,0,7,505,0
1,0,8,9,0,7,505,0
15,0,136,23,0,13,2472,0
6,0,53,15,0,9,665,0
1,0,23,11,0,8,412,0
11,0,440,23,0,10,412,0
1,0,6,9,0,7,505,0
8,0,134,9,0,6,505,0
3,0,30,8,0,6,505,0
1,0,19,12,0,6,505,0
1,0,7,8,0,6,505,0
6,0,51,8,0,6,505,0
1,0,25,9,0,6,505,0
1,0,23,9,0,6,505,0
1,0,41,19,0,11,2472,0
2,0,77,12,0,7,665,0
1,0,64,23,0,11,1296,0
39,0,556,98,2,15,5350,0
7,0,166,12,1,4,59,0
1,0,103,12,0,2,5350,0
3,0,24,2,0,1,5350,0
9,0,608,26,1,7,5350,0
41,0,872,61,0,12,5350,0
3,0,77,17,0,4,5350,0
18,0,175,11,0,2,5350,0
13,0,104,8,0,2,5350,0
1,0,13,3,0,3,3997,0
5,0,57,23,0,11,1296,0
1,0,26,8,0,5,2319,0
1,0,11,3,0,3,3997,0
1,0,1,3,0,3,3997,0
1,0,15,3,0,3,3997,0
1,0,22,1,0,1,533,0
18,0,150,29,0,12,1296,0
1,0,25,5,0,5,665,0
17,0,139,13,0,7,665,0
2,0,107,28,0,11,5350,0
6,0,65,16,0,10,815,0
3,0,42,9,0,6,505,0
7,0,96,6,0,5,5350,0
17,0,129,8,0,6,5350,0
1,0,48,18,0,9,505,0
13,0,144,11,0,7,665,0
4,0,65,13,0,8,1296,0
1,0,9,6,0,5,1296,0
5,0,177,18,0,5,5350,0
2,0,91,12,1,6,199,0
2,0,104,12,0,5,5350,0
1,0,52,33,0,13,5350,0
5,0,264,37,0,10,5350,0
6,0,165,28,0,11,5350,0
3,0,113,8,0,5,5350,0
7,0,151,17,0,4,5350,0
2,0,45,9,0,6,199,0
1,0,37,4,0,2,5350,0
3,0,107,16,0,6,1296,0
2,0,105,28,0,10,1296,0
8,0,321,41,0,10,1296,0
8,0,206,22,0,6,412,0
9,0,151,16,0,8,310,0
1,0,145,25,0,10,5350,0
3,0,190,17,0,12,533,0
14,0,237,20,0,7,224,0
4,0,38,3,0,1,505,0
4,0,46,6,0,4,665,0
1,0,34,4,0,4,665,0
6,0,65,4,0,4,665,0
3,0,46,6,0,5,665,0
1,0,5,2,0,2,815,0
1,0,4,2,0,2,815,0
1,0,91,4,0,4,665,0
1,0,20,4,0,4,665,0
1,0,9,2,0,2,815,0
1,0,4,2,0,2,815,0
1,0,4,2,0,1,268,0
1,0,28,14,0,7,20,0
11,0,92,36,0,12,665,0
32,0,379,33,0,15,665,0
1,0,4,3,0,2,1634,0
4,0,55,19,0,11,665,0
1,0,8,7,0,3,2472,0
3,0,53,20,0,11,2319,0
4,0,69,11,0,7,2319,0
2,0,45,29,0,12,815,0
1,0,21,4,0,4,665,0
1,0,20,10,0,3,5350,0
4,0,462,10,0,5,815,0
3,0,342,29,0,10,665,0
4,0,40,6,0,3,5350,0
7,0,162,24,0,10,5350,0
1,0,9,1,0,1,1296,0
1,0,9,6,0,4,2319,0
1,0,13,6,0,4,2319,0
1,0,15,6,0,4,2319,0
1,0,16,4,0,3,1296,0
10,0,104,8,0,4,2319,0
3,0,111,24,0,8,5350,0
4,0,63,13,0,7,2319,0
1,0,32,6,0,4,2319,0
6,0,40,4,0,3,1296,0
3,0,95,9,0,6,2319,0
2,0,126,11,0,7,62,0
7,0,149,18,0,5,1296,0
1,0,22,7,0,4,5350,0
1,0,35,6,0,4,2319,0
1,0,22,6,0,4,2319,0
1,0,13,4,0,3,1296,0
1,0,16,10,0,6,2319,0
35,0,226,21,0,12,310,0
1,0,6,3,0,3,1634,0
9,0,94,4,0,2,5350,0
11,0,112,5,0,3,533,0
1,0,6,1,0,1,3997,0
1,0,7,8,0,4,292,0
1,0,6,5,0,5,5350,0
5,0,56,5,0,5,5350,0
1,0,19,1,0,1,3997,0
1,0,17,1,0,1,3997,0
1,0,10,1,0,1,3997,0
2,0,34,3,0,3,2472,0
1,0,20,6,0,2,5350,0
1,0,107,12,0,6,505,0
1,0,16,10,0,4,5350,0
14,0,112,10,0,6,257,0
2,0,89,18,0,7,505,0
1,0,22,17,0,8,505,0
1,0,28,20,0,7,3997,0
44,0,414,40,1,17,815,0
1,0,21,1,0,1,3997,0
31,0,172,7,0,5,412,0
2,0,24,1,0,1,268,0
1,0,26,6,0,2,5350,0
5,0,50,8,0,4,268,0
3,0,27,7,0,3,5350,0
6,0,64,14,0,7,412,0
1,0,7,1,0,1,3997,0
17,0,159,11,0,3,5350,0
1,0,14,3,0,2,310,0
16,0,161,17,0,7,224,0
14,0,144,24,0,9,665,0
24,0,271,31,0,14,5350,0
3,0,95,6,0,5,412,0
23,0,181,1,0,1,3997,0
3,0,100,4,0,3,236,0
1,0,26,5,0,4,665,0
5,0,70,11,2,5,5350,0
1,0,22,1,0,1,3997,0
9,0,94,17,0,8,505,0
2,0,90,16,0,9,505,0
3,0,54,1,0,1,3997,0
12,0,167,6,0,5,665,0
2,0,54,22,0,9,505,0
5,0,96,17,0,8,665,0
1,0,31,1,0,1,1296,0
2,0,41,1,0,1,1296,0
7,0,57,9,0,5,2319,0
11,0,154,8,0,6,505,0
3,0,30,2,0,2,236,0
2,0,48,4,0,4,236,0
13,0,213,39,0,16,412,0
3,0,831,94,0,17,2472,0
1,0,28,7,0,3,5350,0
2,0,104,1,0,1,3997,0
1,0,29,7,0,3,5350,0
16,0,182,1,0,1,3997,0
8,0,84,11,0,3,2472,0
14,0,164,5,0,4,412,0
6,0,71,21,0,6,5350,0
45,0,289,18,0,10,310,0
8,0,74,21,0,6,5350,0
28,0,229,23,0,8,505,0
1,0,28,8,0,3,2472,0
58,0,362,10,0,3,5350,0
1,0,28,8,0,3,2472,0
35,0,349,18,0,4,412,0
3,0,44,13,0,2,2472,0
10,0,100,13,0,3,2472,0
5,0,60,8,0,3,2472,0
3,0,198,4,0,4,310,0
1,0,13,1,0,1,2472,0
6,0,63,15,0,8,2472,0
6,0,61,12,0,3,2472,0
7,0,72,9,0,2,2472,0
6,0,67,15,0,6,310,0
4,0,48,14,0,5,5350,0
34,0,307,17,0,10,412,0
19,0,236,12,0,3,2472,0
88,0,670,12,0,8,292,0
22,0,185,25,0,11,815,0
3,0,60,1,0,1,3997,0
67,0,396,5,0,5,268,0
1,0,15,1,0,1,3997,0
189,0,764,4,0,4,268,0
6,0,33,1,0,1,268,0
1,0,4,1,0,1,3997,0
64,0,241,1,0,1,3997,0
1,0,7,1,0,1,268,0
1,0,15,1,0,1,268,0
1,0,7,2,0,2,5350,0
3,0,68,12,0,7,2472,0
1,0,15,2,0,1,2472,0
1,0,34,4,0,4,665,0
1,0,7,4,0,2,5350,0
1,0,7,2,0,2,5350,0
1,0,7,2,0,2,1636,0
1,0,7,1,0,1,2472,0
1,0,7,2,1,2,2472,0
1,0,19,6,0,4,143,0
1,0,7,2,0,2,412,0
7,0,126,23,0,11,292,0
1,0,7,10,0,3,1296,0
2,0,42,13,0,6,1636,0
1,0,7,1,0,1,2472,0
17,0,285,57,0,17,815,0
3,0,76,5,0,5,5350,0
8,0,135,45,0,13,505,0
1,0,22,19,0,10,665,0
1,0,14,7,0,6,665,0
1,0,59,2,0,2,2472,0
1,0,44,8,0,6,505,0
1,0,57,3,0,2,5350,0
5,0,254,40,0,21,815,0
1,0,34,2,0,1,5350,0
1,0,97,20,0,13,199,0
2,0,21,11,0,6,533,0
14,0,982,174,3,23,292,0
1,0,34,5,0,3,310,0
1,0,38,14,0,8,505,0
1,0,54,7,0,4,2319,0
4,0,103,26,0,12,665,0
7,0,153,20,0,9,505,0
14,0,215,11,0,8,505,0
1,0,52,4,0,3,412,0
1,0,27,8,0,4,665,0
2,0,24,8,0,6,533,0
4,0,79,1,0,1,5350,0
5,0,107,6,0,6,2472,0
13,0,100,12,0,5,2319,0
1,0,11,15,0,7,1636,0
6,0,119,44,0,9,2319,0
1,0,20,3,0,1,2319,0
14,0,150,47,2,18,2319,0
1,0,25,9,0,6,310,0
1,0,43,12,0,6,412,0
12,0,128,26,0,10,2472,0
1,0,16,4,0,3,1636,0
3,0,121,29,0,14,2319,0
1,0,37,8,0,4,2319,0
6,0,77,8,0,7,310,0
8,0,264,28,1,14,412,0
1,0,10,3,0,3,412,0
2,0,70,14,0,7,2319,0
4,0,127,18,0,10,1296,0
1,0,75,12,0,6,2319,0
1,0,100,7,0,4,310,0
9,0,94,3,0,1,1636,0
1,0,78,22,0,8,2319,0
1,0,68,44,0,10,5350,0
15,0,120,4,0,3,1296,0
18,0,333,75,0,15,815,0
37,0,408,37,0,15,5350,0
6,0,122,37,0,12,815,0
2,0,42,1,0,1,1636,0
4,0,97,9,0,6,815,0
1,0,37,10,0,6,199,0
1,0,88,33,0,14,412,0
4,0,140,48,1,14,815,0
1,0,12,3,0,3,505,0
4,0,70,17,0,9,815,0
2,0,36,10,0,6,505,0
1,0,20,7,0,5,828,0
1,0,100,4,0,4,2319,0
2,0,22,5,0,5,815,0
7,0,125,19,0,11,815,0
8,0,102,6,0,3,5350,0
3,0,80,27,0,12,815,0
6,0,101,19,0,12,815,0
4,0,216,31,0,14,815,0
2,0,28,5,1,3,199,0
1,0,27,7,0,5,1296,0
7,0,276,11,0,5,5350,0
6,0,127,27,0,14,815,0
3,0,120,20,0,10,815,0
1,0,52,15,0,6,1296,0
1,0,56,11,1,6,5350,0
15,0,245,95,1,18,5350,0
10,0,184,71,1,16,815,0
4,0,116,72,0,13,199,0
13,0,405,59,0,16,505,0
1,0,152,12,0,10,505,0
60,0,936,165,1,21,505,0
3,0,132,4,0,2,815,0
5,0,105,26,0,12,505,0
7,0,284,62,0,15,5350,0
5,0,174,2,0,2,5350,0
7,0,79,3,0,1,505,0
1,0,10,2,0,2,199,0
19,0,457,75,0,17,665,0
5,0,170,26,0,11,815,0
2,0,64,10,0,5,199,0
8,0,134,23,0,7,815,0
12,0,246,58,0,10,505,0
10,0,99,19,0,9,815,0
5,0,77,12,0,8,815,0
2,0,62,4,0,3,5350,0
2,0,65,24,0,13,815,0
1,0,41,22,0,9,412,0
5,0,187,4,0,2,412,0
3,0,53,19,0,8,412,0
9,0,169,37,0,16,815,0
2,0,58,13,0,5,665,0
1,0,27,17,0,8,2319,0
1,0,35,7,1,5,5350,0
2,0,33,6,0,4,199,0
3,0,128,39,1,12,5350,0
10,0,302,44,0,11,412,0
9,0,223,40,0,10,505,0
16,0,293,16,0,10,815,0
6,0,359,25,0,9,412,0
3,0,76,6,0,5,815,0
1,0,57,32,0,9,1296,0
7,0,188,27,0,13,815,0
1,0,5,2,0,1,2319,0
19,0,311,32,1,8,412,0
19,0,164,8,0,4,412,0
4,0,52,2,0,1,2319,0
4,0,39,4,0,3,1296,0
12,0,92,4,0,2,412,0
3,0,86,4,0,3,1296,0
5,0,99,12,1,6,412,0
13,0,152,2,0,1,2319,0
1,0,70,8,1,5,412,0
1,0,22,2,0,1,2319,0
1,0,29,15,0,7,199,0
1,0,16,5,0,2,5350,0
30,0,296,19,1,6,815,0
2,0,217,37,0,10,2319,0
48,0,431,54,0,10,199,0
11,0,128,6,0,5,815,0
1,0,23,6,0,3,5350,0
2,0,69,6,0,3,5350,0
1,0,57,13,0,8,5350,0
2,0,47,13,0,9,5350,0
1,0,178,8,0,5,5350,0
4,0,151,10,0,8,5350,0
14,0,426,31,0,11,5350,0
7,0,119,10,0,6,815,0
1,0,374,40,0,10,533,0
11,0,216,15,0,4,199,0
3,0,398,77,0,11,1296,0
3,0,142,14,0,7,2319,0
6,0,127,17,0,9,815,0
1,0,138,16,0,7,199,0
5,0,145,11,0,8,199,0
26,0,154,17,0,7,815,0
10,0,342,41,1,10,412,0
2,0,272,9,0,3,199,0
4,0,69,11,0,8,815,0
6,0,179,25,0,8,815,0
5,0,236,28,0,8,412,0
2,0,76,2,0,2,101,0
1,0,51,13,0,5,412,0
1,0,12,2,0,2,665,0
1,0,28,6,0,5,5350,0
1,0,29,2,0,2,665,0
1,0,31,25,0,10,665,0
1,0,25,6,0,4,199,0
5,0,50,40,0,11,412,0
1,0,16,7,0,5,5350,0
6,0,49,2,0,2,665,0
14,0,112,9,0,4,5350,0
1,0,36,18,0,6,5350,0
4,0,95,21,0,10,412,0
1,0,11,7,0,4,1296,0
8,0,87,25,0,10,5350,0
4,0,264,19,0,7,5350,0
1,0,57,56,0,12,3997,0
2,0,91,40,1,11,815,0
1,0,37,4,0,3,412,0
1,0,6,4,0,4,2319,0
19,0,617,389,2,23,2319,0
1,0,40,10,0,7,412,0
1,0,17,2,0,2,505,0
6,0,295,28,0,9,412,0
1,0,31,8,0,5,412,0
1,0,19,1,0,1,1296,0
1,0,32,22,1,6,5350,0
1,0,40,12,0,6,412,0
1,0,41,18,0,7,412,0
1,0,17,8,0,6,67,0
1,0,17,8,0,5,67,0
1,0,17,21,0,9,67,0
2,0,39,25,1,9,5350,0
1,0,20,1,0,1,1296,0
1,0,20,1,0,1,1296,0
4,0,43,4,0,2,412,0
17,0,222,53,0,9,505,0
6,0,65,9,0,4,2319,0
2,0,65,8,0,6,2319,0
48,0,410,23,0,9,5350,0
2,0,43,13,0,7,5350,0
1,0,46,10,0,5,5350,0
1,0,50,6,0,3,5350,0
13,0,119,10,0,6,5350,0
12,0,165,103,1,19,505,0
6,0,96,9,0,3,1296,0
8,0,82,4,0,4,2319,0
3,0,38,22,0,8,665,0
1,0,159,79,1,13,5350,0
9,0,59,9,0,6,815,0
1,0,6,4,0,3,1296,0
1,0,41,4,0,3,1296,0
1,0,12,14,0,5,1296,0
1,0,27,3,0,3,505,0
20,0,257,39,0,11,2319,0
19,0,253,79,0,11,533,0
28,0,351,276,0,18,505,0
1,0,45,10,0,4,1296,0
2,0,147,45,0,9,2319,0
25,0,449,144,1,13,2319,0
1,0,48,25,0,7,2319,0
13,0,356,42,0,12,665,0
1,0,31,3,0,3,5350,0
1,0,25,11,0,5,5350,0
2,0,221,8,0,6,5350,0
2,0,89,5,0,5,2319,0
1,0,51,32,0,7,67,0
1,0,29,3,0,3,5350,0
1,0,18,3,0,3,5350,0
1,0,38,35,0,8,67,0
31,0,287,29,0,9,533,0
6,0,94,18,0,7,665,0
2,0,33,10,0,6,815,0
5,0,108,9,0,5,2319,0
2,0,73,12,0,7,665,0
3,0,30,17,0,7,1296,0
1,0,10,3,0,2,1296,0
1,0,9,3,0,2,1296,0
2,0,23,3,0,2,1296,0
1,0,10,3,0,2,1296,0
1,0,10,3,0,2,1296,0
1,0,5,1,0,1,1296,0
1,0,6,1,0,1,1296,0
1,0,5,1,0,1,1296,0
11,0,147,14,0,5,2319,0
34,0,365,27,0,8,412,0
1,0,26,18,0,8,2319,0
26,0,309,11,0,4,412,0
1,0,6,5,0,5,101,0
9,0,137,23,0,7,815,0
11,0,177,45,1,12,412,0
13,0,113,5,0,3,815,0
3,0,99,21,0,7,412,0
1,0,34,16,0,6,412,0
1,0,24,6,0,2,5350,0
1,0,18,12,0,3,199,0
1,0,4,2,0,2,1404,0
1,0,27,29,0,9,199,0
16,0,328,120,0,15,2319,0
5,0,72,42,0,12,5350,0
1,0,7,4,0,3,1296,0
1,0,98,21,0,8,412,0
1,0,8,4,0,3,1296,0
4,0,86,7,0,6,101,0
1,0,5,3,0,3,5350,0
1,0,5,3,0,3,5350,0
1,0,5,5,0,2,199,0
6,0,97,42,0,9,1636,0
1,0,9,11,0,5,815,0
5,0,132,40,0,9,412,0
2,0,32,12,0,4,1296,0
1,0,33,29,0,11,412,0
1,0,37,2,0,2,665,0
76,0,595,32,0,7,5350,0
8,0,105,11,0,2,665,0
1,0,17,2,0,2,665,0
49,0,260,11,0,4,5350,0
10,0,133,17,1,8,815,0
4,0,116,13,1,7,5350,0
1,0,106,3,0,3,412,0
5,0,120,65,0,17,412,0
1,0,13,20,0,9,412,0
1,0,51,74,0,16,412,0
1,0,65,58,0,15,412,0
20,0,356,140,0,18,2319,0
31,0,342,120,1,21,665,0
1,0,12,14,0,5,665,0
2,0,124,81,0,14,665,0
1,0,37,24,0,8,2319,0
13,0,198,78,0,14,2319,0
1,0,17,31,0,9,3997,0
13,0,212,91,1,17,665,0
8,0,86,14,0,6,412,0
1,0,9,19,0,8,1296,0
5,0,109,27,0,14,815,0
1,0,81,8,0,4,412,0
14,0,520,116,0,14,2319,0
14,0,245,12,0,7,2319,0
12,0,188,5,0,3,665,0
6,0,238,56,0,16,5350,0
4,0,188,20,0,7,665,0
1,0,25,16,0,13,199,0
1,0,24,12,0,4,199,0
3,0,116,21,0,12,815,0
10,0,199,3,0,2,5350,0
1,0,6,7,0,5,310,0
5,0,63,16,0,10,828,0
15,0,524,93,0,17,665,0
3,0,71,13,0,9,199,0
2,0,22,10,0,8,533,0
1,0,6,2,0,2,310,0
1,0,9,8,0,4,505,0
2,0,84,45,0,10,3997,0
3,0,66,7,0,6,412,0
3,0,49,3,0,3,310,0
7,0,70,15,1,5,1296,0
2,0,208,75,1,13,412,0
2,0,163,58,1,14,505,0
4,0,97,26,0,12,412,0
1,0,18,12,0,7,5350,0
15,0,215,23,1,7,412,0
4,0,482,103,1,16,412,0
18,0,204,64,0,14,2319,0
21,0,185,10,0,5,505,0
6,0,60,2,0,2,310,0
1,0,7,1,0,1,1296,0
1,0,20,4,0,4,828,0
14,0,282,25,1,11,505,0
26,0,368,48,1,12,505,0
2,0,98,4,0,3,412,0
1,0,8,6,0,4,815,0
1,0,6,2,0,2,1296,0
1,0,36,11,0,7,2319,0
1,0,17,13,0,4,5350,0
1,0,8,8,0,3,412,0
1,0,8,7,0,3,5350,0
1,0,9,6,0,4,2319,0
4,0,77,10,0,4,412,0
1,0,16,19,0,8,2319,0
25,0,230,34,0,11,2319,0
3,0,25,2,0,2,310,0
8,0,73,4,0,2,1296,0
8,0,73,2,0,2,310,0
1,0,5,2,0,2,310,0
8,0,56,24,0,8,505,0
1,0,28,2,0,2,310,0
8,0,91,4,0,3,412,0
2,0,53,2,0,2,310,0
10,0,126,4,0,3,2319,0
1,0,9,2,0,2,310,0
1,0,8,2,0,1,2319,0
24,0,157,32,0,8,2319,0
1,0,5,2,0,1,1296,0
1,0,5,4,0,3,2472,0
1,0,6,2,0,1,1296,0
1,0,5,4,0,4,828,0
1,0,5,2,0,2,310,0
9,0,118,14,0,7,815,0
4,0,61,10,0,6,5350,0
3,0,99,27,0,13,505,0
12,0,354,53,1,16,412,0
1,0,7,2,0,2,310,0
1,0,5,2,0,2,310,0
1,0,34,16,0,8,505,0
5,0,37,9,0,3,5350,0
4,0,46,10,0,5,5350,0
1,0,8,5,0,4,3997,0
1,0,8,4,0,3,5350,0
1,0,24,4,0,3,5350,0
1,0,42,6,0,3,505,0
1,0,19,7,0,4,5350,0
1,0,11,5,0,4,505,0
17,0,235,28,0,8,412,0
1,0,53,60,0,12,5350,0
1,0,16,8,0,4,5350,0
1,0,40,12,1,6,665,0
60,0,399,25,0,8,199,0
51,0,418,71,0,10,505,0
1,0,23,17,1,9,412,0
1,0,8,8,0,5,2472,0
1,0,64,52,0,9,412,0
1,0,4,3,0,3,310,0
1,0,5,5,0,4,2472,0
1,0,63,18,0,7,665,0
5,0,28,9,0,5,5350,0
40,0,286,93,0,10,505,0
1,0,26,10,0,6,412,0
3,0,41,4,0,4,505,0
1,0,10,4,0,4,505,0
1,0,16,4,0,4,310,0
1,0,18,8,0,5,2319,0
1,0,6,2,0,2,310,0
1,0,26,32,0,8,412,0
8,0,50,27,1,8,665,0
1,0,19,5,0,2,1296,0
2,0,26,5,0,4,412,0
1,0,18,4,0,3,1296,0
13,0,95,12,0,5,2319,0
5,0,42,14,0,4,1296,0
26,0,194,57,0,12,505,0
1,0,34,2,0,2,310,0
11,0,152,5,0,3,1296,0
1,0,4,2,0,2,310,0
1,0,11,2,0,2,310,0
17,0,127,4,0,2,1296,0
1,0,4,2,0,2,310,0
1,0,6,2,0,2,310,0
1,0,30,6,0,5,5350,0
4,0,80,10,0,7,199,0
1,0,11,2,0,2,310,0
15,0,131,30,0,9,199,0
1,0,10,16,0,6,412,0
1,0,22,2,0,2,310,0
1,0,9,4,0,4,5350,0
12,0,107,9,0,5,505,0
7,0,97,9,0,4,412,0
1,0,14,13,0,6,412,0
1,0,9,2,0,2,310,0
18,0,177,32,0,9,412,0
4,0,58,22,0,7,412,0
8,0,86,13,0,5,505,0
5,0,58,2,0,2,310,0
1,0,23,21,0,6,412,0
8,0,98,17,0,5,505,0
27,0,220,61,0,14,505,0
1,0,39,2,0,2,310,0
9,0,148,18,0,6,505,0
11,0,97,9,0,4,5350,0
1,0,25,13,0,7,412,0
12,0,144,9,0,5,505,0
53,0,375,57,0,7,505,0
6,0,60,10,0,5,5350,0
1,0,6,9,0,3,1296,0
4,0,37,2,0,2,310,0
10,0,82,2,0,2,310,0
1,0,14,2,0,2,310,0
1,0,36,2,0,2,310,0
5,0,55,2,0,2,310,0
5,0,51,2,0,2,310,0
4,0,46,2,0,2,310,0
1,0,100,19,0,5,412,0
7,0,68,8,0,4,5350,0
4,0,79,7,0,4,412,0
36,0,446,57,0,8,412,0
15,0,121,17,0,6,412,0
24,0,376,26,0,5,412,0
29,0,262,15,1,6,412,0
16,0,201,22,0,5,412,0
13,0,191,17,0,7,2319,0
23,0,201,7,0,3,412,0
7,0,128,1,0,1,1296,0
1,0,21,2,0,2,310,0
10,0,67,2,0,2,310,0
5,0,34,2,0,2,310,0
1,0,8,2,0,2,310,0
16,0,246,32,1,9,412,0
2,0,24,2,0,2,310,0
4,0,42,2,0,2,310,0
3,0,143,19,1,6,412,0
22,0,168,3,0,3,412,0
4,0,127,23,0,10,412,0
1,0,5,2,0,2,310,0
1,0,17,1,0,1,1296,0
1,0,22,4,0,4,533,0
1,0,29,7,0,3,412,0
1,0,36,4,0,4,5350,0
4,0,272,32,1,10,412,0
1,0,21,4,0,1,5350,0
3,0,69,4,0,3,5350,0
28,0,340,7,0,4,5350,0
1,0,50,7,0,5,815,0
1,0,59,7,0,5,815,0
1,0,67,6,0,4,412,0
1,0,182,20,0,5,412,0
1,0,89,14,0,6,1296,0
1,0,167,24,0,5,1296,0
51,0,722,55,2,11,412,0
27,0,433,41,2,12,412,0
2,0,45,2,0,2,310,0
2,0,138,16,0,4,412,0
1,0,125,15,0,6,665,0
1,0,328,52,0,7,412,0
1,0,217,39,0,8,412,0
2,0,15,4,0,3,1296,0
3,0,145,28,0,5,412,0
1,0,130,6,0,1,1296,0
1,0,77,30,0,5,505,0
12,0,59,6,0,3,5350,0
15,0,208,2,0,2,310,0
1,0,4,2,0,2,310,0
6,0,212,4,0,2,1296,0
1,0,55,3,0,3,2472,0
1,0,109,7,0,3,412,0
3,0,28,2,1,2,505,0
1,0,43,35,0,7,505,0
1,0,122,15,0,3,505,0
1,0,56,11,0,3,412,0
2,0,198,53,1,11,412,0
12,0,233,44,2,13,412,0
4,0,94,4,0,3,1296,0
3,0,59,13,1,8,412,0
3,0,43,5,0,1,5350,0
1,0,127,32,0,5,505,0
1,0,55,4,1,2,505,0
1,0,135,8,0,2,412,0
1,0,52,5,1,3,412,0
1,0,48,15,0,5,5350,0
4,0,108,36,0,12,1404,0
9,0,72,9,0,6,1296,0
1,0,34,2,0,1,199,0
16,0,655,29,0,10,5350,0
13,0,269,162,0,18,505,0
1,0,20,6,0,5,310,0
1,0,12,13,0,2,199,0
1,0,31,7,0,4,5350,0
1,0,12,4,0,2,310,0
19,0,762,35,0,13,1296,0
1,0,8,6,0,5,310,0
1,0,25,19,0,7,199,0
3,0,35,7,0,5,412,0
3,0,32,2,0,2,815,0
8,0,108,18,0,6,5350,0
1,0,73,18,0,4,1296,0
1,0,7,6,0,5,310,0
12,0,267,66,0,16,5350,0
1,0,23,5,0,3,815,0
1,0,25,5,0,3,815,0
6,0,49,5,0,3,815,0
4,0,76,22,0,6,5350,0
1,0,8,15,0,9,67,0
16,0,196,27,0,10,199,0
1,0,11,4,0,2,310,0
1,0,44,32,0,9,1296,0
1,0,7,10,0,7,5350,0
37,0,601,176,1,23,2319,0
1,0,20,3,0,3,310,0
2,0,16,71,0,13,59,0
1,0,6,5,0,4,2319,0
1,0,8,7,0,4,5350,0
1,0,24,4,0,2,1296,0
1,0,15,13,0,6,5350,0
1,0,24,6,0,3,199,0
1,0,12,5,0,3,5350,0
1,0,9,6,0,2,199,0
1,0,61,10,0,5,665,0
6,0,91,23,0,7,412,0
1,0,32,5,0,3,5350,0
7,0,261,59,0,11,5350,0
3,0,121,20,0,8,5350,0
1,0,12,9,0,5,5350,0
4,0,57,12,0,4,5350,0
3,0,41,10,0,5,5350,0
10,0,214,59,0,12,2319,0
1,0,5,3,0,2,1296,0
3,0,62,7,0,2,5350,0
1,0,11,3,0,1,5350,0
38,0,1228,2,0,2,2319,0
5,0,38,6,0,5,310,0
4,0,37,3,0,3,310,0
2,0,19,4,0,4,310,0
1,0,8,3,0,3,310,0
3,0,40,6,0,4,310,0
1,0,34,5,0,4,412,0
2,0,164,70,0,17,412,0
1,0,11,10,0,6,1296,0
1,0,12,4,0,4,310,0
2,0,202,65,0,15,412,0
5,0,120,9,0,6,199,0
8,0,76,22,0,10,815,0
1,0,6,5,0,4,310,0
1,0,47,4,0,3,199,0
3,0,279,4,0,3,5350,0
17,0,353,7,0,5,5350,0
1,0,6,4,0,4,310,0
3,0,90,21,0,8,815,0
5,0,194,38,0,11,665,0
1,0,20,9,0,6,5350,0
16,0,521,86,0,13,505,0
1,0,15,13,0,6,5350,0
5,0,35,5,0,4,310,0
2,0,26,11,0,5,5350,0
1,0,93,8,0,3,412,0
2,0,214,23,0,9,5350,0
9,0,375,36,0,10,2319,0
1,0,20,7,0,3,412,0
4,0,120,58,0,12,1296,0
6,0,112,3,0,3,665,0
1,0,31,2,0,2,1296,0
5,0,124,8,0,4,533,0
9,0,193,39,0,13,1296,0
3,0,49,1,0,1,533,0
3,0,42,1,0,1,533,0
5,0,100,6,0,5,815,0
2,0,36,1,0,1,533,0
11,0,113,7,0,5,412,0
1,0,13,3,0,1,1636,0
2,0,32,3,0,3,1296,0
8,0,67,3,0,1,1636,0
6,0,26,3,0,1,1636,0
10,0,212,6,0,3,1636,0
1,0,69,6,0,5,310,0
4,0,203,5,0,2,665,0
1,0,143,5,0,2,665,0
6,0,136,7,0,2,665,0
2,0,56,2,0,2,665,0
2,0,47,5,0,2,815,0
2,0,54,14,0,5,1636,0
3,0,195,7,0,4,412,0
11,0,404,28,0,11,1296,0
8,0,526,11,0,7,2319,0
