McCC,CLOC,LLOC,Number of previous fixes,Number of developer commits,Number of committers,Number of previous modifications,target
21,0,170,0,185,2,2,0
14,0,142,0,4735,2,2,0
23,0,261,0,34,1,1,0
26,0,290,0,4735,2,2,0
27,0,372,0,511,6,8,0
19,0,198,0,4735,2,2,0
15,0,168,0,762,2,5,0
37,0,255,0,762,4,18,0
20,0,160,0,1466,2,4,0
11,0,80,0,762,1,1,0
15,0,150,0,511,3,4,0
16,0,156,0,1466,3,4,0
21,0,119,0,374,2,2,0
24,0,411,1,230,8,15,0
1,0,9,0,511,1,1,0
16,0,121,1,1466,3,6,0
1,0,9,0,4735,2,2,0
1,0,8,0,1466,1,1,0
1,0,12,0,1466,1,2,0
7,0,67,0,1466,1,2,0
13,0,108,1,230,4,21,0
25,0,163,1,474,1,7,0
1,0,14,0,474,1,1,0
8,0,45,0,474,1,1,0
13,0,73,0,474,1,1,0
15,0,56,0,474,1,2,0
2,0,14,0,29,1,2,0
2,0,14,0,474,1,1,0
1,0,9,0,474,1,1,0
1,0,9,0,474,1,1,0
3,0,22,0,474,1,1,0
2,0,14,0,29,1,2,0
2,0,14,0,474,1,1,0
1,0,11,0,474,1,1,0
1,0,5,0,474,1,1,0
1,0,9,0,474,1,1,0
2,0,22,0,474,1,3,0
9,0,113,0,474,2,5,0
9,0,61,0,474,2,7,0
5,0,25,0,474,1,1,0
3,0,23,0,474,1,3,0
16,0,51,0,474,1,2,0
2,0,38,0,474,1,2,0
4,0,40,0,474,1,3,0
12,0,85,0,474,1,5,0
1,0,6,0,474,1,1,0
1,0,23,0,474,1,1,1
1,0,22,0,29,1,2,1
2,0,28,0,474,1,1,1
1,0,24,0,474,1,1,1
4,0,32,0,474,1,1,1
1,0,23,0,474,1,1,1
1,0,22,0,29,1,2,1
8,0,39,0,474,1,3,1
1,0,36,0,1466,2,7,0
2,0,21,0,474,1,2,0
1,0,27,0,474,1,1,0
5,0,44,0,474,1,2,0
7,0,43,0,1466,2,3,0
18,0,142,1,474,2,5,0
33,0,97,0,1466,3,4,0
4,0,35,0,1466,2,8,0
5,0,20,0,1466,3,8,0
17,0,95,0,13,2,5,0
10,0,48,0,474,1,1,0
1,0,16,0,4735,2,2,0
1,0,128,0,474,1,2,0
4,0,323,0,474,1,3,0
1,0,75,0,474,1,4,0
1,0,116,0,474,1,1,0
2,0,63,0,244,1,1,0
1,0,169,0,474,1,2,0
1,0,314,0,474,1,3,0
1,0,45,0,474,1,2,0
1,0,64,0,474,1,2,0
1,0,77,0,474,1,3,0
1,0,198,0,474,2,3,0
3,0,81,0,474,1,1,0
2,0,114,0,1466,4,14,0
1,0,48,0,185,1,1,0
1,0,15,1,474,3,4,0
2,0,482,0,230,4,16,0
1,0,101,0,1466,2,2,0
11,0,106,1,16,1,1,0
3,0,119,0,479,4,6,0
1,0,79,0,479,4,6,0
1,0,33,0,511,3,5,0
1,0,41,0,511,3,5,0
1,0,119,0,511,4,6,0
1,0,127,0,511,4,6,0
1,0,26,1,762,1,2,0
19,0,321,0,12,3,4,0
12,0,101,0,511,2,3,0
7,0,65,0,4735,3,3,0
1,0,21,0,1466,2,2,0
2,0,25,0,1466,2,2,0
1,0,21,0,1466,2,2,0
4,0,45,0,1466,2,3,0
3,0,42,0,1466,2,3,0
3,0,42,0,1466,2,3,0
1,0,13,0,474,1,1,0
1,0,13,0,474,1,1,0
18,0,147,0,244,2,3,0
6,0,72,0,244,2,2,0
